,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,betha,seed,EPH,corr
174,174,,10.0,,5.0,3.0,14.0,,7.0,0.0,9.0,2.0,,6.0,,6.0,1.0,,7.0,12.0,7.0,9.0,13.0,,0.0,,3.0,5.0,,0.0,1.0,,,17.0,,10.0,11.0,7.0,0.0,16.0,4.0,6.0,6.0,0.0,,,0.0,3.0,5.0,0.0,3.0,5.0,,7.0,8.0,5.0,10.0,0.0,,10.0,15.0,,13.0,2.0,8.0,13.0,5.0,9.0,,0.0,10.0,7.0,,,11.0,0.0,0.3,174,7.810969637610186,-0.3490003456362689
175,175,19.0,0.0,6.0,6.0,4.0,0.0,,0.0,10.0,6.0,4.0,,4.0,20.0,11.0,,,16.0,0.0,0.0,0.0,15.0,9.0,12.0,,13.0,3.0,,0.0,14.0,6.0,15.0,17.0,,9.0,15.0,,15.0,,7.0,0.0,19.0,4.0,,8.0,18.0,7.0,7.0,11.0,5.0,1.0,,10.0,15.0,8.0,10.0,2.0,17.0,,12.0,9.0,,7.0,,11.0,11.0,,0.0,,0.0,,,,6.0,2.0,0.25,175,9.042348411934553,-0.23163726562348566
176,176,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,0.05,176,1.0,0.0
177,177,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,,1.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.1,177,1.8601190476190477,0.2
178,178,,1.0,0.0,0.0,2.0,2.0,6.0,10.0,5.0,0.0,4.0,,1.0,,0.0,0.0,,,8.0,0.0,2.0,5.0,,8.0,,5.0,2.0,0.0,,,7.0,3.0,11.0,,11.0,3.0,,,,7.0,9.0,1.0,2.0,,3.0,1.0,0.0,1.0,,4.0,7.0,10.0,10.0,11.0,0.0,,10.0,,11.0,6.0,,,3.0,,3.0,,,,7.0,2.0,1.0,,,,3.0,0.3,178,6.161226508407517,-0.31261827437033884
179,179,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.1,179,1.0,0.0
180,180,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.1,180,1.0,0.0
181,181,19.0,0.0,2.0,7.0,1.0,17.0,,0.0,2.0,9.0,8.0,0.0,5.0,15.0,2.0,19.0,19.0,,17.0,8.0,15.0,5.0,,12.0,,2.0,9.0,,,,5.0,7.0,6.0,9.0,0.0,14.0,13.0,5.0,16.0,8.0,12.0,1.0,7.0,,17.0,4.0,9.0,0.0,,10.0,4.0,,18.0,15.0,3.0,0.0,,0.0,0.0,12.0,,,5.0,12.0,10.0,11.0,,12.0,,,0.0,,,9.0,3.0,0.3,181,8.405741626794258,-0.33414283006066176
182,182,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.3,182,1.0,0.0
183,183,18.0,0.0,5.0,8.0,4.0,0.0,4.0,11.0,5.0,1.0,1.0,13.0,0.0,,3.0,8.0,,,20.0,20.0,5.0,,8.0,0.0,,12.0,1.0,17.0,,,19.0,0.0,1.0,6.0,7.0,0.0,14.0,0.0,18.0,9.0,15.0,2.0,6.0,,0.0,1.0,4.0,4.0,5.0,2.0,0.0,,14.0,,7.0,18.0,8.0,21.0,14.0,10.0,19.0,18.0,11.0,0.0,16.0,17.0,,7.0,9.0,7.0,12.0,,,,6.0,0.3,183,9.348993288590604,-0.3693780322744834
184,184,,3.0,14.0,5.0,0.0,4.0,,6.0,,0.0,10.0,4.0,3.0,5.0,2.0,,0.0,15.0,9.0,,,1.0,,0.0,0.0,11.0,5.0,7.0,,,,10.0,,,11.0,0.0,11.0,,,7.0,,0.0,1.0,,,4.0,0.0,2.0,,3.0,8.0,,0.0,,4.0,0.0,,,,12.0,,,3.0,,13.0,7.0,,6.0,,15.0,,,,,1.0,0.25,184,8.621788283658788,-0.11912389317884507
185,185,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,0.0,,,,,0.05,185,1.0,0.0
186,186,0.0,3.0,3.0,9.0,12.0,0.0,,0.0,9.0,0.0,3.0,,6.0,0.0,4.0,5.0,,2.0,11.0,11.0,,9.0,3.0,17.0,,7.0,2.0,11.0,,,0.0,10.0,13.0,,16.0,6.0,11.0,6.0,,0.0,12.0,3.0,6.0,,12.0,0.0,12.0,4.0,9.0,4.0,14.0,,12.0,,8.0,,6.0,,1.0,16.0,,,5.0,15.0,5.0,8.0,,17.0,,,12.0,,,,13.0,0.3,186,7.62198649951784,-0.1375351459638047
187,187,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.2,187,1.0,0.0
188,188,0.0,,0.0,,,,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,1.0,0.0,,,,,,,,,,0.15,188,1.852112676056338,0.0
189,189,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,0.05,189,1.0,0.0
190,190,,9.0,7.0,0.0,8.0,,0.0,7.0,2.0,0.0,2.0,,0.0,,1.0,3.0,5.0,6.0,2.0,,0.0,0.0,,,,7.0,2.0,,,3.0,,3.0,,,4.0,,,0.0,,3.0,,6.0,4.0,0.0,,9.0,4.0,1.0,,2.0,,,9.0,,3.0,10.0,,0.0,,,,,9.0,,8.0,4.0,,,,9.0,7.0,0.0,,,10.0,0.25,190,5.842385516506922,-0.04550684950247647
191,191,6.0,0.0,2.0,0.0,,8.0,,4.0,,,5.0,,3.0,,0.0,,,,,4.0,,,,,0.0,4.0,1.0,,,,,,,,,7.0,,8.0,,,,2.0,5.0,,,5.0,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,6.0,,3.0,0.0,0.0,0.0,,,,,0.1,191,5.594072164948454,0.04388323712241381
192,192,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,1.0,,,,,,0.0,,,,1.0,,,,,0.0,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,,,0.15,192,1.8210526315789475,0.09733285267845752
193,193,,,0.0,,,,,,,1.0,1.0,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.1,193,1.7333333333333334,0.29814239699997197
194,194,,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,0.0,,,0.1,194,1.0,0.0
195,195,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.1,195,1.0,0.0
196,196,0.0,,,6.0,1.0,9.0,,,3.0,2.0,3.0,,6.0,,,0.0,,,0.0,,10.0,9.0,,5.0,,8.0,3.0,,0.0,,,,0.0,,6.0,5.0,,,,0.0,8.0,10.0,8.0,,,,5.0,7.0,,6.0,,,,9.0,,,,,10.0,0.0,,,0.0,,,5.0,0.0,,,4.0,,,0.0,,2.0,0.25,196,5.698070374574347,0.274510814745725
197,197,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.1,197,1.0,0.0
198,198,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.1,198,1.0,0.0
199,199,,6.0,3.0,6.0,1.0,,,11.0,8.0,4.0,8.0,0.0,10.0,0.0,11.0,,,,0.0,4.0,,,10.0,,,10.0,4.0,,,,,7.0,0.0,,10.0,,0.0,,11.0,10.0,,5.0,2.0,,,11.0,10.0,3.0,,2.0,11.0,,,,6.0,,,,0.0,,,11.0,0.0,,,5.0,0.0,,,,,0.0,0.0,9.0,2.0,0.25,199,5.728205128205128,0.23592065575334392
200,200,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,0.15,200,1.821969696969697,0.29101262323732424
201,201,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.05,201,1.0,0.0
202,202,10.0,0.0,,8.0,6.0,1.0,,0.0,9.0,6.0,3.0,,5.0,,2.0,,,,8.0,0.0,,,,0.0,,10.0,6.0,,,,5.0,,3.0,,4.0,6.0,,,,,0.0,0.0,3.0,,7.0,3.0,4.0,3.0,0.0,4.0,10.0,,,,7.0,,,0.0,8.0,,0.0,,7.0,,,9.0,,,,,,0.0,,,2.0,0.2,202,5.789029535864979,0.05086184810793834
203,203,,,,,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,,1.0,,,,,,,0.0,,,,,,,,2.0,0.0,,,,2.0,3.0,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,203,2.8819277108433736,0.6648298404693131
204,204,,0.0,0.0,,,,,,0.0,,1.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,2.0,,,,0.0,0.0,,,,0.1,204,2.769230769230769,-0.1405035977747442
205,205,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,,0.15,205,1.0,0.0
206,206,,4.0,7.0,2.0,2.0,6.0,,7.0,7.0,,4.0,5.0,0.0,,3.0,,,,0.0,3.0,1.0,0.0,,1.0,,4.0,2.0,6.0,,,,4.0,8.0,0.0,5.0,5.0,0.0,,,,5.0,1.0,5.0,,,7.0,,1.0,,1.0,5.0,6.0,,6.0,5.0,,,8.0,4.0,6.0,,,0.0,0.0,,2.0,,2.0,,7.0,0.0,,0.0,8.0,0.0,0.3,206,4.4887983706720975,-0.07742255446473816
207,207,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,0.15,207,1.0,0.0
208,208,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,2.0,,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,,,0.25,208,2.5705521472392636,0.5321811563901744
209,209,,5.0,6.0,3.0,5.0,9.0,,9.0,3.0,7.0,12.0,11.0,2.0,,5.0,12.0,0.0,9.0,7.0,2.0,13.0,,7.0,3.0,,6.0,1.0,12.0,,,8.0,0.0,7.0,0.0,9.0,14.0,,,,0.0,9.0,4.0,10.0,0.0,15.0,6.0,4.0,2.0,,0.0,0.0,7.0,7.0,,10.0,15.0,,11.0,0.0,4.0,,9.0,4.0,8.0,2.0,14.0,8.0,,9.0,14.0,,0.0,,0.0,2.0,0.3,209,6.799047619047619,-0.21927920297696646
210,210,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,0.15,210,1.0,0.0
211,211,,6.0,0.0,13.0,0.0,1.0,0.0,4.0,10.0,8.0,8.0,,4.0,,0.0,14.0,0.0,,5.0,0.0,,14.0,13.0,1.0,,3.0,3.0,,,,0.0,5.0,11.0,3.0,6.0,7.0,12.0,,9.0,10.0,11.0,1.0,0.0,,,7.0,,0.0,,4.0,4.0,12.0,5.0,6.0,8.0,,8.0,,5.0,6.0,,,3.0,,14.0,11.0,12.0,12.0,14.0,,0.0,,,7.0,2.0,0.25,211,7.181017612524462,-0.2668072098126579
212,212,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,0.05,212,1.0,0.0
213,213,,0.0,3.0,9.0,4.0,6.0,,,7.0,10.0,12.0,,13.0,,10.0,11.0,,,,6.0,,,,,,0.0,7.0,,,,,11.0,8.0,,8.0,2.0,,7.0,12.0,,,7.0,,0.0,9.0,,,6.0,,9.0,1.0,,,,0.0,,,,,0.0,,,5.0,,,0.0,,0.0,,7.0,0.0,,,0.0,5.0,0.2,213,7.037078651685393,0.1876557283162578
214,214,,8.0,1.0,6.0,8.0,9.0,,8.0,3.0,4.0,6.0,,1.0,,6.0,,,,4.0,,0.0,2.0,,9.0,,9.0,0.0,8.0,,,0.0,7.0,,5.0,0.0,0.0,7.0,8.0,,,,4.0,3.0,,,6.0,7.0,0.0,4.0,3.0,4.0,,2.0,,0.0,,5.0,0.0,,,,,9.0,,,0.0,,2.0,0.0,,,,,3.0,9.0,0.3,214,4.899287894201424,0.09014973351750784
215,215,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.15,215,1.0,0.0
216,216,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.05,216,1.0,0.0
217,217,,,,,,,,,,0.0,,,3.0,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,2.0,,,,0.0,,,,,,,,0.0,2.0,,,,,0.0,0.0,2.0,,,,0.0,,1.0,,,,,,,,0.15,217,3.1605504587155964,0.061979510765306854
218,218,,,,1.0,6.0,,,,,2.0,5.0,,3.0,,0.0,,,,,2.0,,6.0,,6.0,,,5.0,,,,,,,,,6.0,,6.0,0.0,,0.0,0.0,3.0,,,2.0,,0.0,,2.0,,,,,,4.0,0.0,,,,1.0,0.0,,,3.0,,3.0,0.0,,0.0,,,,0.0,,0.3,218,4.170763260025873,0.27978417646277653
219,219,,,1.0,,2.0,,,,,2.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,0.1,219,2.371967654986523,0.5259363705480581
220,220,0.0,8.0,0.0,3.0,6.0,15.0,,,1.0,0.0,7.0,,4.0,,0.0,0.0,,,2.0,2.0,,5.0,,,,,3.0,0.0,,0.0,,9.0,11.0,,10.0,13.0,1.0,10.0,11.0,7.0,,6.0,8.0,,,3.0,2.0,0.0,,2.0,5.0,,0.0,,0.0,,,12.0,,,,,6.0,10.0,11.0,6.0,14.0,13.0,14.0,13.0,,,,,7.0,0.2,220,8.263370332996972,-0.27276292151669224
221,221,0.0,3.0,16.0,,8.0,10.0,7.0,16.0,0.0,0.0,13.0,,2.0,,4.0,,,9.0,0.0,,15.0,,,10.0,,12.0,0.0,,,,12.0,5.0,14.0,3.0,0.0,2.0,11.0,17.0,,5.0,13.0,8.0,1.0,,4.0,2.0,7.0,2.0,,0.0,18.0,6.0,0.0,7.0,5.0,,,,11.0,15.0,,,0.0,18.0,11.0,0.0,,14.0,11.0,,,,,16.0,9.0,0.25,221,9.358341559723593,-0.2822735206385448
222,222,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.3,222,1.0,0.0
223,223,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,,0.0,1.0,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.1,223,1.8980891719745223,0.10022805046720513
224,224,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,2.0,,,,0.0,,0.0,,1.0,,,,,,0.0,,,0.0,,2.0,0.0,,,,2.0,0.0,,,,,0.0,,,,0.25,224,2.3284671532846715,0.4181233125082433
225,225,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.2,225,1.0,0.0
226,226,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.05,226,1.0,0.0
227,227,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,0.05,227,1.0,0.0
228,228,,8.0,3.0,0.0,9.0,0.0,,8.0,10.0,3.0,6.0,14.0,4.0,,11.0,,0.0,15.0,11.0,12.0,,17.0,9.0,0.0,0.0,3.0,2.0,,1.0,,13.0,,14.0,14.0,12.0,0.0,16.0,,11.0,8.0,7.0,9.0,9.0,12.0,0.0,13.0,,6.0,9.0,8.0,7.0,15.0,0.0,,5.0,18.0,7.0,0.0,13.0,0.0,,,13.0,,5.0,12.0,14.0,14.0,14.0,,,,,,18.0,0.3,228,7.914832535885168,-0.12013149313982802
229,229,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.1,229,1.0,0.0
230,230,0.0,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.05,230,1.0,0.0
231,231,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,0.05,231,1.0,0.0
232,232,,1.0,3.0,8.0,7.0,0.0,,10.0,10.0,7.0,0.0,,4.0,,7.0,,,,14.0,8.0,,11.0,,,,1.0,6.0,0.0,,0.0,0.0,9.0,11.0,,,14.0,0.0,,8.0,5.0,6.0,5.0,7.0,,0.0,8.0,10.0,8.0,2.0,5.0,2.0,,9.0,,8.0,0.0,6.0,,13.0,6.0,12.0,,9.0,,10.0,0.0,0.0,10.0,,,13.0,,,,3.0,0.3,232,6.539447731755424,-0.09423900003745862
233,233,,1.0,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,0.0,,2.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.3,233,2.345864661654135,0.6614950926316517
234,234,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,0.05,234,1.0,0.0
235,235,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.05,235,1.0,0.0
236,236,,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.1,236,1.0,0.0
237,237,,,8.0,0.0,5.0,,,1.0,0.0,0.0,7.0,,0.0,,3.0,,,,,6.0,10.0,,,1.0,,,6.0,,,5.0,,,6.0,9.0,9.0,5.0,,2.0,,0.0,,0.0,0.0,,,2.0,,4.0,,2.0,4.0,,0.0,,,,,,10.0,8.0,,,3.0,0.0,9.0,8.0,0.0,,,4.0,10.0,,,,,0.25,237,6.405555555555556,-0.33837971177347487
238,238,4.0,0.0,,3.0,2.0,5.0,,,3.0,2.0,2.0,,0.0,,7.0,7.0,,,8.0,5.0,,6.0,,7.0,,5.0,1.0,0.0,,0.0,4.0,,,6.0,,0.0,,,,,8.0,,8.0,,6.0,,7.0,1.0,7.0,2.0,,,5.0,,0.0,,6.0,,7.0,2.0,0.0,4.0,4.0,,7.0,0.0,,,,0.0,,,,,0.0,0.2,238,4.848516949152542,-0.07152151494951946
239,239,,,,0.0,1.0,,0.0,,0.0,,,,0.0,,,,,,,1.0,,,,,,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.05,239,1.6554809843400446,0.4879500364742666
240,240,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,0.25,240,1.6855524079320112,0.6477502756312958
241,241,10.0,7.0,,3.0,5.0,,5.0,,9.0,0.0,,11.0,5.0,,11.0,6.0,0.0,6.0,,11.0,0.0,,2.0,,,0.0,1.0,,,,0.0,0.0,11.0,,,11.0,,,,,,2.0,8.0,,0.0,9.0,,4.0,,1.0,,0.0,,,,0.0,,,,,,,10.0,,,7.0,,4.0,0.0,,,,,,6.0,0.25,241,6.506896551724138,0.10868063323287473
242,242,,,,,0.0,,,2.0,,,,,,0.0,0.0,,,,,,,,0.0,,,2.0,1.0,,,,,0.0,,,,,0.0,,,,,1.0,,,,,,0.0,,,,,,,,,3.0,,,,,,,,,0.0,0.0,,,,0.0,,,,,0.15,242,3.138157894736842,0.2845233870255228
243,243,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.1,243,1.0,0.0
244,244,,,1.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,1.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.15,244,1.7953890489913544,-0.1123150875843605
245,245,12.0,9.0,12.0,7.0,1.0,15.0,,0.0,7.0,6.0,4.0,,5.0,7.0,7.0,,6.0,0.0,5.0,10.0,14.0,16.0,,5.0,,4.0,1.0,6.0,,,5.0,5.0,1.0,16.0,12.0,12.0,,0.0,,2.0,8.0,8.0,9.0,0.0,0.0,13.0,15.0,0.0,,3.0,0.0,9.0,,0.0,11.0,0.0,,,7.0,4.0,,17.0,0.0,16.0,4.0,2.0,8.0,4.0,18.0,15.0,,,,11.0,3.0,0.3,245,7.875120076849184,-0.1901587613623552
246,246,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.25,246,1.0,0.0
247,247,8.0,10.0,0.0,4.0,7.0,,,,8.0,0.0,4.0,,5.0,9.0,1.0,,,6.0,,,0.0,,11.0,11.0,,11.0,3.0,,0.0,,10.0,6.0,,0.0,7.0,,,,,7.0,8.0,7.0,9.0,,,0.0,,5.0,,2.0,8.0,0.0,,11.0,7.0,,3.0,,,,4.0,0.0,8.0,0.0,,8.0,,,8.0,,,0.0,,,9.0,0.2,247,5.900709219858156,0.08388402338850583
248,248,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,1.0,0.2,248,1.89272030651341,0.17407765595569785
249,249,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.05,249,1.0,0.0
250,250,9.0,8.0,3.0,10.0,6.0,10.0,,6.0,0.0,8.0,0.0,,2.0,,8.0,7.0,,10.0,5.0,5.0,,7.0,,2.0,,0.0,6.0,0.0,0.0,0.0,,11.0,,2.0,,4.0,11.0,0.0,,6.0,4.0,10.0,5.0,,,9.0,6.0,1.0,,4.0,3.0,0.0,7.0,,2.0,,1.0,0.0,0.0,,11.0,,3.0,,8.0,6.0,10.0,8.0,,10.0,,,,11.0,9.0,0.3,250,5.363902439024391,-0.0684002940583759
251,251,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.1,251,1.0,0.0
252,252,,12.0,,6.0,3.0,0.0,,8.0,14.0,,,,0.0,0.0,4.0,4.0,,,9.0,0.0,11.0,9.0,,9.0,,7.0,10.0,0.0,,,9.0,0.0,,,14.0,0.0,13.0,,10.0,,,2.0,0.0,,,0.0,,5.0,,6.0,,1.0,7.0,3.0,,,10.0,,,7.0,,,2.0,,,14.0,,14.0,,,,,,2.0,8.0,0.2,252,7.771739130434782,-0.008065960138342841
253,253,,,,,1.0,,,,,,,0.0,,,2.0,,0.0,,,,,0.0,,,,4.0,2.0,,,,0.0,,4.0,,,,0.0,,,,,3.0,,,,,1.0,0.0,,4.0,,,4.0,0.0,,,,,,,0.0,4.0,0.0,,,,,,,,0.0,,,,,0.2,253,3.215302491103203,0.32775449898237496
254,254,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.1,254,1.0,0.0
255,255,0.0,,,8.0,11.0,0.0,,10.0,6.0,,6.0,7.0,13.0,,2.0,,,,8.0,9.0,,0.0,,10.0,,7.0,3.0,,,9.0,9.0,,1.0,,,,,,,3.0,5.0,0.0,5.0,,,13.0,4.0,0.0,,4.0,0.0,0.0,0.0,,8.0,8.0,,7.0,12.0,12.0,0.0,12.0,,,,,,,,,,,,0.0,8.0,0.2,255,7.002148227712137,0.1074494899124316
