0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,complex_param
10.0,7,8,7,0,1,,8,0,2,9,9.0,8,,8,4,,6,8,7,0,7,9,8,0.0,8,8,9.0,8.0,,0,0,9,9,8,9,9,0,,2,0,7,8,,9,8,8,8,9,7,8,9,9,8,8,9.0,8,10.0,9,4,10.0,10.0,8,9,9,0,9,,9,10.0,0.0,,,,7,165,14
,11,11,11,11,13,,11,0,11,12,13.0,5,0.0,12,12,,12,12,10,12,12,13,12,,12,10,13.0,,0.0,12,12,12,2,9,13,12,10,,0,0,12,11,,13,11,11,0,12,12,4,12,13,12,12,13.0,12,4.0,12,12,13.0,0.0,5,13,0,11,13,,7,0.0,,,,0.0,13,166,14
3.0,7,0,7,7,8,,7,0,7,8,8.0,5,0.0,7,8,,8,2,6,8,8,8,3,,7,6,6.0,0.0,0.0,8,0,0,1,8,8,8,6,,7,8,0,7,,8,7,7,7,8,7,8,8,8,8,5,8.0,8,9.0,8,8,9.0,9.0,1,8,8,7,9,,8,0.0,,,,,0,167,14
10.0,5,7,7,7,9,,7,8,7,8,9.0,6,,0,9,,8,0,0,8,8,9,1,,8,7,9.0,,,8,8,8,4,3,8,8,7,,7,8,7,6,,9,4,8,8,8,6,7,8,0,8,8,9.0,0,9.0,0,8,9.0,10.0,8,0,0,7,4,10.0,0,9.0,,,,0.0,2,168,14
7.0,5,0,4,3,4,,6,6,6,6,7.0,5,,6,6,6.0,0,6,4,6,6,7,6,,6,1,7.0,,0.0,5,0,6,7,6,7,0,6,,5,5,5,5,,6,3,5,5,6,3,5,0,6,6,0,7.0,6,7.0,7,1,0.0,,0,7,6,5,4,7.0,7,7.0,,0.0,,,6,169,14
8.0,6,0,5,6,7,,6,6,7,2,8.0,6,,7,7,4.0,7,7,5,7,0,8,6,,6,2,0.0,,0.0,7,7,7,8,7,4,7,7,,6,7,6,0,,8,6,5,0,7,5,0,7,7,7,7,8.0,4,9.0,8,0,8.0,9.0,7,8,0,7,0,9.0,7,9.0,,,,,7,170,14
9.0,0,8,6,6,8,7.0,7,7,7,8,0.0,7,,7,0,,8,8,1,2,8,8,7,,8,6,2.0,0.0,,8,7,8,0,8,8,5,7,,7,8,4,7,,8,8,7,0,8,7,7,2,8,7,0,2.0,7,9.0,8,0,9.0,9.0,8,8,8,6,0,,8,2.0,0.0,,,,8,171,14
0.0,5,6,5,6,6,,6,6,6,0,7.0,5,,6,2,,0,0,4,7,6,7,6,,4,3,6.0,,0.0,5,6,6,7,6,7,6,0,,5,6,5,5,,7,6,5,5,6,4,6,0,2,6,6,1.0,0,8.0,7,7,8.0,8.0,6,0,7,1,7,,7,8.0,,5.0,,,0,172,14
9.0,0,7,2,6,8,,6,0,7,7,5.0,6,,3,6,,8,7,5,0,7,8,7,,7,6,0.0,,,7,7,6,7,7,0,7,7,,0,7,0,5,0.0,8,7,7,4,2,7,7,7,6,3,7,0.0,7,8.0,8,8,9.0,9.0,7,8,8,6,8,,8,9.0,,0.0,,,7,173,14
6.0,3,0,4,4,5,6.0,4,5,4,4,5.0,4,,0,5,,5,1,3,5,0,0,1,,2,0,6.0,,,2,5,5,5,0,5,5,4,,3,4,3,3,,3,4,4,4,5,4,0,5,5,0,0,5.0,4,6.0,5,5,6.0,6.0,5,5,5,4,2,,4,6.0,,,,0.0,4,174,14
10.0,8,0,3,5,9,,9,9,9,8,10.0,7,0.0,8,9,0.0,9,9,7,9,6,9,9,,0,5,10.0,,,0,0,9,10,5,9,0,9,,8,9,8,8,,9,8,8,7,9,7,9,6,0,8,8,10.0,0,11.0,10,9,10.0,11.0,9,10,10,8,10,11.0,10,11.0,0.0,,,,9,175,14
8.0,6,0,7,7,8,,0,7,1,7,9.0,6,7.0,7,8,,5,8,6,8,8,8,0,,8,6,9.0,,,7,8,0,0,7,8,8,7,,0,2,1,7,,8,8,7,7,0,6,7,8,8,8,8,0.0,7,8.0,4,8,0.0,5.0,7,8,8,7,0,9.0,8,8.0,,,,,2,176,14
,6,8,6,7,9,,7,7,3,8,0.0,7,,7,6,,8,5,6,8,8,9,2,4.0,7,4,8.0,,,0,4,8,8,0,8,8,5,,7,8,7,7,0.0,8,7,0,7,8,7,8,0,8,8,8,8.0,8,9.0,8,8,9.0,3.0,7,8,8,0,9,0.0,9,0.0,,,,0.0,8,177,14
7.0,4,3,4,4,0,7.0,5,5,1,5,5.0,4,0.0,5,6,,6,0,1,6,6,6,5,,5,3,6.0,,0.0,5,5,5,0,5,6,5,2,0.0,5,5,0,3,,5,5,5,4,6,4,0,5,2,0,2,6.0,0,6.0,5,6,6.0,7.0,5,6,5,4,6,7.0,1,7.0,,,,,6,178,14
8.0,2,0,5,6,7,,6,6,6,6,7.0,4,,6,5,,0,7,5,7,0,2,7,,5,5,8.0,,,7,7,7,0,7,0,7,7,,6,4,6,6,3.0,7,6,6,6,1,6,0,0,7,7,6,0.0,6,7.0,0,7,8.0,3.0,7,7,7,6,8,6.0,0,4.0,,,,,7,179,14
15.0,13,12,11,0,14,,12,0,13,13,14.0,12,,13,0,,14,14,12,14,11,14,14,,13,13,15.0,,,13,14,0,14,8,14,14,13,,0,14,13,0,0.0,14,0,13,2,4,10,13,14,14,14,13,14.0,14,14.0,14,0,15.0,0.0,14,14,14,13,15,,14,12.0,,,,13.0,14,180,14
,11,11,10,10,12,0.0,11,11,9,11,12.0,10,0.0,0,12,0.0,12,12,10,12,11,0,11,,8,10,5.0,,,9,11,11,12,11,12,11,11,,0,12,2,11,,12,11,0,10,12,11,6,4,12,11,0,9.0,11,9.0,12,12,,11.0,12,12,12,11,12,,12,0.0,10.0,,,0.0,11,181,14
10.0,8,2,7,4,2,,8,8,8,9,0.0,1,0.0,9,9,,9,9,7,9,9,9,8,,8,0,10.0,,5.0,8,9,9,9,8,9,9,0,,0,6,8,7,,9,0,8,0,8,8,8,9,0,0,8,9.0,8,9.0,9,9,0.0,10.0,8,8,9,8,9,10.0,9,6.0,8.0,,,,9,182,14
10.0,7,9,7,8,8,,8,7,6,0,0.0,8,,8,9,,9,9,7,9,9,9,8,,8,0,10.0,,0.0,9,9,9,4,9,5,9,9,,8,0,4,8,,9,9,0,8,9,8,6,9,9,9,9,9.0,6,9.0,1,9,4.0,0.0,9,10,9,8,9,10.0,9,0.0,,0.0,7.0,,0,183,14
12.0,10,11,9,10,12,,0,2,11,11,7.0,9,,11,0,,2,0,8,4,11,9,11,,11,10,12.0,,,11,0,0,11,11,11,11,10,,10,11,10,9,0.0,12,0,10,10,12,10,11,11,12,0,11,12.0,10,0.0,12,9,12.0,13.0,11,7,11,10,12,13.0,11,13.0,,,0.0,,11,184,14
,8,8,7,1,9,8.0,7,8,8,8,9.0,0,,8,0,8.0,9,9,7,9,1,9,2,,7,0,9.0,,0.0,5,9,8,9,9,0,9,8,1.0,8,9,0,6,,9,8,8,0,7,0,8,8,9,8,8,9.0,8,,9,9,,,9,9,6,8,9,,9,,0.0,,0.0,,7,185,14
,8,8,7,8,4,,8,9,8,8,9.0,6,,9,9,0.0,9,9,7,2,6,9,0,,5,8,,0.0,0.0,8,9,0,9,9,9,3,8,,7,9,8,5,0.0,9,8,7,8,9,7,8,9,0,9,8,9.0,8,,9,0,,7.0,9,9,6,8,0,,8,0.0,,8.0,,,9,186,14
11.0,9,10,9,0,10,0.0,9,10,9,10,8.0,8,0.0,7,10,,10,3,9,10,0,11,10,6.0,9,9,0.0,,0.0,9,9,10,11,10,10,0,10,,9,10,10,9,10.0,10,10,6,8,6,8,10,10,10,10,0,0.0,2,,11,11,,,10,11,11,0,11,,11,10.0,,,,,3,187,14
15.0,13,13,12,0,14,,13,14,3,13,14.0,11,,0,14,,10,14,0,14,0,15,13,,13,7,2.0,,,13,13,14,14,0,14,14,0,,12,14,13,0,,14,13,0,13,0,12,13,14,14,14,14,15.0,14,15.0,15,14,0.0,16.0,14,13,14,14,8,15.0,15,15.0,,,,,14,188,14
13.0,2,11,9,10,12,,10,11,0,0,12.0,9,,0,8,,11,11,10,0,11,0,2,,11,10,12.0,,,11,11,11,12,11,11,9,11,,10,11,11,10,0.0,12,11,10,10,0,10,0,11,11,3,11,12.0,10,12.0,7,10,12.0,0.0,11,12,11,5,12,13.0,12,13.0,0.0,,,,11,189,14
9.0,5,7,6,7,8,,7,7,6,7,8.0,6,,0,0,,0,8,5,7,8,8,0,,0,6,9.0,0.0,,7,8,5,0,7,8,7,7,9.0,5,7,7,6,,8,7,7,7,2,6,7,8,8,8,7,8.0,0,8.0,8,8,9.0,9.0,4,4,8,0,8,,0,9.0,,,,,7,190,14
7.0,3,4,4,0,1,,0,4,3,5,0.0,5,,5,3,7.0,5,6,3,5,5,6,5,,4,4,5.0,,,5,1,5,6,5,6,5,0,,2,0,0,4,0.0,6,5,5,0,6,4,5,5,6,5,0,6.0,5,7.0,0,5,7.0,7.0,5,6,6,4,6,,6,7.0,,,,1.0,5,191,14
13.0,10,11,11,0,12,,11,12,0,11,13.0,1,,11,9,,0,12,10,12,12,12,9,,12,10,13.0,0.0,,0,8,4,12,0,12,11,11,,10,11,11,11,,12,11,11,3,0,10,0,12,0,12,11,12.0,11,13.0,12,12,12.0,13.0,12,12,12,11,0,13.0,12,13.0,,,,,11,192,14
5.0,6,7,7,6,8,0.0,7,3,7,4,8.0,6,,4,8,,8,7,6,8,8,8,7,,6,5,8.0,,7.0,7,7,0,8,7,7,8,7,,7,8,7,7,,8,5,6,0,8,6,7,8,0,0,7,8.0,7,8.0,0,8,0.0,0.0,8,8,5,7,8,,3,,0.0,,,,0,193,14
7.0,5,5,4,3,6,,5,5,5,5,6.0,0,0.0,5,6,,6,6,4,0,6,6,5,,3,4,2.0,,2.0,5,5,0,6,6,0,4,5,2.0,5,6,0,1,,4,5,5,0,4,4,5,0,6,5,5,3.0,5,7.0,6,0,7.0,7.0,6,6,1,5,6,,6,7.0,,,,0.0,5,194,14
0.0,4,0,5,5,7,,6,3,6,6,3.0,5,,6,7,,2,7,4,3,2,6,6,4.0,6,5,7.0,,,6,6,0,7,0,7,6,6,,6,6,0,5,0.0,2,6,5,0,6,5,0,6,0,6,6,7.0,6,8.0,4,7,8.0,8.0,6,7,7,5,7,,7,8.0,,,0.0,,6,195,14
5.0,10,10,9,10,0,,9,10,10,10,11.0,6,,10,11,,11,1,9,11,10,8,0,,2,10,0.0,,8.0,4,11,10,11,11,1,0,10,,9,11,9,9,,11,3,9,8,10,9,10,11,11,10,10,11.0,10,11.0,11,11,0.0,0.0,10,0,0,10,11,,11,0.0,0.0,,,,11,196,14
0.0,9,10,9,9,11,,10,4,10,10,0.0,9,,7,10,0.0,10,10,5,10,0,0,10,,9,1,11.0,0.0,,10,3,10,11,2,10,10,10,,9,10,9,8,,0,10,8,9,10,9,10,10,10,10,10,11.0,4,11.0,11,0,1.0,0.0,10,11,10,9,11,11.0,8,,,,6.0,,0,197,14
12.0,9,7,9,8,11,,0,7,10,10,11.0,9,9.0,11,11,,11,11,8,3,11,11,10,,10,9,12.0,,,11,10,10,3,10,11,0,0,0.0,10,10,10,9,,11,10,10,10,11,9,10,11,11,0,10,11.0,10,0.0,10,10,11.0,12.0,10,0,2,0,4,0.0,11,12.0,0.0,,,,11,198,14
9.0,6,1,6,6,7,,7,6,7,7,8.0,6,,5,0,0.0,8,8,5,7,7,6,7,7.0,7,6,9.0,,,0,0,7,8,7,8,7,7,,0,3,6,6,0.0,8,7,7,5,7,6,2,7,7,2,7,8.0,4,0.0,8,7,8.0,9.0,7,8,0,0,7,9.0,8,9.0,0.0,,,,7,199,14
