0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,simple_param,EPH,corr
8.0,0.0,1.0,1.0,4.0,4.0,0.0,3.0,7.0,3.0,,4.0,3.0,4.0,2.0,7.0,,5.0,,2.0,0.0,3.0,8.0,1.0,3.0,0.0,2.0,,5.0,,0.0,6.0,2.0,8.0,6.0,3.0,,7.0,,2,5.0,6.0,5.0,,3.0,8.0,5.0,6.0,,3.0,7.0,6.0,6.0,7.0,8.0,5.0,3.0,6.0,,0.0,8.0,5.0,0.0,8.0,0.0,2.0,,8.0,0.0,7.0,,0.0,3.0,3.0,5.0,93,0.02,3.7186574531095755,-0.1841068094458425
5.0,5.0,5.0,2.0,4.0,0.0,5.0,,7.0,1.0,3.0,,0.0,,3.0,4.0,5.0,6.0,3.0,2.0,5.0,0.0,3.0,6.0,,3.0,5.0,0.0,,2.0,0.0,,6.0,8.0,1.0,4.0,4.0,8.0,,1,1.0,3.0,3.0,7.0,6.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,2.0,6.0,4.0,,,6.0,7.0,0.0,8.0,7.0,,,,8.0,4.0,0.0,7.0,94,0.02,3.681954137587238,-0.3257244835931271
0.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,,7.0,3.0,4.0,5.0,,5.0,2.0,0.0,2.0,7.0,4.0,0.0,6.0,5.0,3.0,6.0,2.0,5.0,7.0,4.0,6.0,6.0,4,4.0,5.0,2.0,6.0,0.0,5.0,0.0,3.0,0.0,5.0,2.0,5.0,5.0,3.0,3.0,6.0,4.0,7.0,,,,,3.0,3.0,3.0,7.0,,,4.0,1.0,4.0,,,0.0,4.0,95,0.02,2.8755102040816327,0.02406291192514943
0.0,2.0,5.0,6.0,3.0,5.0,4.0,4.0,4.0,0.0,2.0,4.0,4.0,,4.0,,7.0,0.0,2.0,3.0,1.0,5.0,,3.0,4.0,1.0,3.0,6.0,0.0,,4.0,7.0,8.0,8.0,0.0,3.0,4.0,0.0,6.0,3,0.0,7.0,0.0,,1.0,0.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,7.0,7.0,,6.0,,4.0,0.0,8.0,,2.0,,5.0,7.0,4.0,7.0,4.0,4.0,7.0,7.0,8.0,6.0,6.0,96,0.02,3.385311871227364,-0.22473741857280627
9.0,4.0,0.0,6.0,5.0,,,4.0,4.0,0.0,4.0,6.0,4.0,2.0,5.0,3.0,9.0,5.0,5.0,3.0,,5.0,9.0,7.0,9.0,1.0,3.0,6.0,,5.0,1.0,5.0,2.0,1.0,0.0,6.0,7.0,2.0,8.0,5,7.0,7.0,5.0,0.0,8.0,0.0,3.0,9.0,9.0,7.0,4.0,5.0,7.0,7.0,2.0,4.0,5.0,0.0,0.0,8.0,0.0,3.0,4.0,5.0,9.0,4.0,9.0,0.0,2.0,0.0,3.0,,,,9.0,97,0.02,3.5327291037260826,-0.06816528843745617
3.0,5.0,2.0,4.0,4.0,0.0,4.0,3.0,1.0,3.0,6.0,,2.0,7.0,1.0,1.0,,5.0,2.0,5.0,2.0,8.0,,2.0,,1.0,1.0,5.0,0.0,0.0,5.0,1.0,7.0,0.0,2.0,6.0,3.0,0.0,5.0,1,2.0,3.0,1.0,,0.0,3.0,4.0,3.0,5.0,0.0,5.0,4.0,5.0,0.0,5.0,7.0,4.0,0.0,7.0,6.0,,,,,8.0,3.0,4.0,,2.0,5.0,,8.0,,0.0,4.0,98,0.02,3.3768693918245263,-0.1785656251878452
7.0,2.0,3.0,2.0,0.0,6.0,0.0,4.0,,2.0,0.0,,4.0,,0.0,2.0,,4.0,5.0,5.0,,6.0,2.0,7.0,0.0,4.0,2.0,7.0,0.0,4.0,4.0,8.0,,4.0,1.0,6.0,6.0,5.0,1.0,5,6.0,3.0,6.0,,0.0,4.0,3.0,0.0,,2.0,4.0,0.0,2.0,4.0,3.0,8.0,1.0,5.0,3.0,4.0,3.0,0.0,3.0,6.0,7.0,4.0,7.0,6.0,6.0,,3.0,,,,8.0,99,0.02,3.399201596806387,-0.08948429981852517
,1.0,3.0,6.0,1.0,7.0,,6.0,4.0,8.0,1.0,4.0,5.0,6.0,6.0,6.0,4.0,3.0,2.0,2.0,0.0,,6.0,4.0,5.0,1.0,0.0,,5.0,4.0,5.0,3.0,0.0,0.0,3.0,3.0,5.0,3.0,8.0,2,0.0,0.0,4.0,,3.0,2.0,4.0,5.0,,2.0,0.0,7.0,7.0,5.0,5.0,7.0,0.0,0.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,7.0,,8.0,1.0,8.0,7.0,,6.0,,1.0,100,0.02,3.5034687809712586,-0.31139476167680324
,1.0,0.0,3.0,5.0,,0.0,4.0,2.0,4.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,6.0,1.0,3.0,0.0,6.0,3.0,6.0,2.0,4.0,0.0,,4.0,4.0,1.0,5.0,5.0,2.0,3.0,,0.0,4.0,4,3.0,3.0,2.0,,,2.0,1.0,4.0,,4.0,4.0,5.0,6.0,0.0,5.0,5.0,3.0,6.0,3.0,3.0,6.0,4.0,3.0,4.0,1.0,0.0,5.0,3.0,2.0,6.0,,,,,4.0,101,0.02,2.660842754367934,-0.18819236665604125
4.0,0.0,2.0,2.0,3.0,1.0,,2.0,0.0,0.0,4.0,5.0,3.0,,3.0,3.0,,1.0,5.0,1.0,0.0,0.0,4.0,0.0,,5.0,4.0,7.0,,,5.0,3.0,8.0,0.0,0.0,4.0,3.0,6.0,5.0,4,3.0,1.0,4.0,,3.0,3.0,3.0,4.0,2.0,1.0,5.0,1.0,0.0,4.0,2.0,6.0,3.0,0.0,8.0,3.0,2.0,7.0,1.0,6.0,5.0,1.0,4.0,6.0,5.0,,,,,1.0,5.0,102,0.02,3.0623721881390593,-0.2968395319018726
6.0,1.0,0.0,0.0,4.0,4.0,3.0,5.0,1.0,4.0,2.0,,3.0,,1.0,6.0,6.0,6.0,0.0,5.0,3.0,6.0,6.0,2.0,,4.0,4.0,2.0,,,4.0,2.0,0.0,6.0,0.0,2.0,0.0,2.0,,3,4.0,0.0,3.0,4.0,3.0,,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,4.0,1.0,3.0,,7.0,5.0,2.0,3.0,6.0,1.0,,7.0,,,,4.0,1.0,0.0,103,0.02,3.062626262626263,-0.18757018155604183
,4.0,0.0,7.0,3.0,6.0,3.0,0.0,,,0.0,,1.0,5.0,4.0,1.0,,7.0,2.0,3.0,5.0,0.0,6.0,4.0,,2.0,3.0,5.0,,4.0,5.0,4.0,0.0,6.0,4.0,5.0,4.0,3.0,,1,1.0,1.0,5.0,0.0,5.0,6.0,0.0,4.0,0.0,3.0,5.0,6.0,6.0,6.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,6.0,0.0,,,,4.0,3.0,0.0,3.0,7.0,7.0,,6.0,5.0,104,0.02,3.311935807422267,-0.2068729035707969
4.0,7.0,,3.0,0.0,8.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,0.0,2.0,8.0,,4.0,4.0,4.0,1.0,7.0,6.0,3.0,,6.0,1.0,8.0,,,6.0,8.0,2.0,0.0,,4.0,4.0,7.0,0.0,0,0.0,3.0,4.0,,,5.0,6.0,3.0,5.0,3.0,2.0,5.0,,1.0,6.0,2.0,3.0,,1.0,3.0,5.0,6.0,3.0,0.0,7.0,4.0,0.0,4.0,0.0,6.0,2.0,6.0,0.0,4.0,1.0,105,0.02,3.3924302788844622,-0.010985899494451973
0.0,0.0,3.0,2.0,0.0,4.0,5.0,4.0,4.0,3.0,6.0,4.0,0.0,5.0,3.0,0.0,,5.0,4.0,,3.0,3.0,3.0,0.0,7.0,3.0,1.0,,6.0,,5.0,5.0,,2.0,5.0,5.0,5.0,2.0,2.0,5,5.0,5.0,3.0,0.0,2.0,5.0,1.0,3.0,6.0,6.0,5.0,2.0,5.0,4.0,4.0,3.0,7.0,1.0,3.0,5.0,4.0,0.0,0.0,,,0.0,1.0,2.0,5.0,4.0,7.0,,,,3.0,106,0.02,3.100609756097561,-0.12474354614357282
4.0,6.0,1.0,5.0,2.0,4.0,3.0,7.0,1.0,6.0,0.0,,0.0,,6.0,5.0,,7.0,2.0,4.0,6.0,,1.0,,7.0,4.0,3.0,4.0,6.0,0.0,,1.0,2.0,0.0,7.0,2.0,5.0,4.0,,1,7.0,3.0,1.0,6.0,7.0,3.0,2.0,5.0,,0.0,6.0,2.0,7.0,,0.0,5.0,3.0,3.0,7.0,0.0,0.0,7.0,4.0,,5.0,5.0,5.0,1.0,0.0,0.0,6.0,,2.0,,5.0,107,0.02,3.4268774703557314,-0.11245722292908134
,5.0,0.0,4.0,1.0,4.0,4.0,6.0,5.0,2.0,0.0,5.0,1.0,,3.0,6.0,,5.0,,4.0,5.0,3.0,7.0,2.0,,3.0,2.0,7.0,3.0,,0.0,5.0,5.0,2.0,6.0,,6.0,3.0,5.0,3,0.0,1.0,6.0,0.0,,2.0,5.0,7.0,7.0,0.0,3.0,6.0,5.0,4.0,7.0,6.0,2.0,0.0,5.0,1.0,3.0,6.0,,0.0,,2.0,2.0,0.0,3.0,0.0,2.0,,,6.0,6.0,108,0.02,3.233201581027668,-0.10195029153315642
6.0,3.0,2.0,0.0,6.0,4.0,4.0,2.0,8.0,6.0,0.0,8.0,2.0,,0.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,4.0,5.0,,5.0,6.0,,,6.0,4.0,6.0,0.0,3.0,6.0,6.0,4.0,0.0,7.0,2,6.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,4.0,8.0,3.0,9.0,7.0,2.0,4.0,6.0,1.0,3.0,,,5.0,3.0,,1.0,,0.0,5.0,9.0,2.0,,,,5.0,109,0.02,3.7699203187250996,-0.13621601148672074
2.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,6.0,3.0,0.0,0.0,5.0,,3.0,6.0,,4.0,5.0,0.0,0.0,3.0,,2.0,6.0,5.0,5.0,,0.0,7.0,0.0,1.0,7.0,5.0,5.0,6.0,0.0,5.0,,1,1.0,5.0,,,7.0,4.0,2.0,5.0,3.0,6.0,0.0,5.0,3.0,4.0,6.0,6.0,4.0,4.0,,3.0,3.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,7.0,5.0,4.0,7.0,6.0,6.0,4.0,110,0.02,3.0433905146316853,-0.19262879106238714
,7.0,0.0,2.0,7.0,6.0,4.0,5.0,1.0,7.0,6.0,5.0,1.0,,4.0,6.0,,,0.0,,0.0,8.0,8.0,4.0,8.0,8.0,0.0,,8.0,,0.0,,0.0,8.0,5.0,6.0,3.0,4.0,8.0,2,6.0,7.0,7.0,5.0,,1.0,3.0,2.0,4.0,7.0,4.0,3.0,8.0,5.0,4.0,6.0,,,3.0,2.0,6.0,3.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,2.0,,0.0,6.0,0.0,4.0,111,0.02,3.783545543584721,-0.072665921920729
8.0,5.0,5.0,2.0,2.0,,6.0,5.0,4.0,4.0,2.0,4.0,6.0,,1.0,,0.0,,8.0,4.0,2.0,3.0,0.0,1.0,,0.0,3.0,0.0,,5.0,4.0,1.0,5.0,8.0,3.0,4.0,3.0,8.0,4.0,3,6.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,7.0,2.0,5.0,0.0,4.0,7.0,3.0,3.0,6.0,,5.0,0.0,4.0,2.0,7.0,0.0,4.0,5.0,,5.0,,5.0,6.0,112,0.02,3.2152777777777777,-0.21123890022232272
5.0,3.0,5.0,5.0,2.0,5.0,,4.0,2.0,3.0,3.0,4.0,0.0,3.0,1.0,6.0,,6.0,4.0,2.0,,3.0,5.0,1.0,0.0,1.0,5.0,3.0,,0.0,3.0,,4.0,0.0,2.0,3.0,5.0,5.0,0.0,0,6.0,2.0,4.0,4.0,0.0,6.0,2.0,3.0,0.0,5.0,6.0,6.0,,,3.0,6.0,3.0,4.0,6.0,4.0,4.0,,4.0,,,5.0,5.0,,1.0,4.0,3.0,,0.0,0.0,6.0,113,0.02,2.772406847935549,0.02595294896802826
4.0,0.0,3.0,1.0,2.0,5.0,,2.0,0.0,3.0,4.0,7.0,6.0,,2.0,,0.0,2.0,5.0,2.0,0.0,1.0,6.0,7.0,,0.0,1.0,5.0,,,1.0,3.0,5.0,5.0,,5.0,,4.0,3.0,2,6.0,2.0,7.0,2.0,5.0,2.0,6.0,,,4.0,3.0,3.0,0.0,0.0,5.0,6.0,1.0,0.0,2.0,6.0,2.0,,3.0,0.0,4.0,6.0,6.0,6.0,,4.0,0.0,7.0,2.0,4.0,1.0,114,0.02,3.3802395209580838,-0.08650271891194329
0.0,6.0,2.0,5.0,3.0,4.0,,5.0,6.0,1.0,2.0,,2.0,4.0,3.0,0.0,4.0,2.0,3.0,5.0,5.0,6.0,,0.0,4.0,5.0,3.0,0.0,,6.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,,,2,4.0,1.0,3.0,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,2.0,2.0,5.0,0.0,2.0,3.0,4.0,6.0,,3.0,0.0,,2.0,,2.0,3.0,6.0,4.0,0.0,,3.0,6.0,115,0.02,2.81651376146789,-0.018632121483605907
0.0,,4.0,3.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,6.0,5.0,,7.0,,0.0,0.0,6.0,3.0,2.0,6.0,,2.0,4.0,5.0,2.0,3.0,6.0,6.0,4.0,2.0,5.0,7.0,0.0,4.0,7.0,2.0,7.0,3,4.0,1.0,3.0,,,3.0,4.0,3.0,1.0,6.0,1.0,2.0,0.0,3.0,4.0,4.0,0.0,3.0,8.0,5.0,,3.0,6.0,7.0,4.0,3.0,8.0,4.0,,,0.0,,0.0,,4.0,116,0.02,3.235059760956175,-0.057605814235990135
9.0,7.0,5.0,3.0,2.0,,9.0,5.0,6.0,5.0,6.0,5.0,4.0,9.0,6.0,7.0,,6.0,3.0,6.0,2.0,0.0,9.0,9.0,,3.0,1.0,1.0,4.0,0.0,0.0,3.0,7.0,6.0,,4.0,0.0,5.0,,5,8.0,3.0,4.0,0.0,0.0,7.0,7.0,0.0,4.0,6.0,6.0,4.0,5.0,,0.0,6.0,4.0,0.0,4.0,3.0,,,5.0,2.0,8.0,6.0,8.0,8.0,3.0,9.0,,0.0,,8.0,9.0,117,0.02,3.6400797607178466,-0.05952828091624282
5.0,3.0,2.0,2.0,7.0,5.0,,0.0,5.0,7.0,3.0,2.0,3.0,0.0,0.0,5.0,,3.0,4.0,4.0,2.0,0.0,,2.0,5.0,1.0,2.0,4.0,,,3.0,0.0,1.0,6.0,4.0,6.0,0.0,3.0,7.0,4,3.0,1.0,4.0,6.0,7.0,7.0,3.0,2.0,3.0,5.0,1.0,3.0,5.0,0.0,1.0,7.0,2.0,,,0.0,,0.0,4.0,2.0,6.0,0.0,3.0,7.0,4.0,7.0,,,,,3.0,118,0.02,3.07193515704154,-0.2512996884755056
,6.0,3.0,3.0,8.0,,5.0,4.0,6.0,5.0,5.0,5.0,2.0,0.0,4.0,6.0,9.0,,6.0,4.0,0.0,3.0,8.0,0.0,4.0,5.0,5.0,5.0,4.0,9.0,0.0,3.0,2.0,9.0,7.0,6.0,7.0,2.0,0.0,4,,7.0,2.0,,9.0,5.0,8.0,3.0,4.0,,1.0,5.0,3.0,5.0,,7.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,7.0,7.0,1.0,,5.0,4.0,0.0,0.0,,,,5.0,119,0.02,3.6509341199606684,0.014988031837123375
,0.0,1.0,0.0,7.0,6.0,3.0,3.0,4.0,1.0,1.0,9.0,0.0,7.0,5.0,,0.0,8.0,0.0,3.0,1.0,,7.0,4.0,4.0,7.0,4.0,1.0,3.0,,1.0,0.0,4.0,5.0,5.0,6.0,9.0,3.0,3.0,4,0.0,6.0,4.0,8.0,,4.0,3.0,5.0,,5.0,2.0,4.0,3.0,6.0,6.0,8.0,7.0,2.0,5.0,1.0,4.0,,4.0,8.0,9.0,6.0,9.0,0.0,0.0,,5.0,0.0,,9.0,7.0,120,0.02,3.83399209486166,-0.1296685704593187
6.0,3.0,4.0,3.0,3.0,8.0,6.0,2.0,4.0,6.0,3.0,,6.0,,3.0,0.0,,0.0,,1.0,0.0,1.0,6.0,1.0,,4.0,0.0,3.0,0.0,8.0,5.0,1.0,5.0,6.0,4.0,4.0,3.0,0.0,2.0,3,5.0,5.0,0.0,,6.0,3.0,6.0,4.0,4.0,3.0,6.0,2.0,2.0,8.0,1.0,3.0,6.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,5.0,2.0,7.0,6.0,7.0,,,3.0,8.0,6.0,,121,0.02,3.317860746720484,-0.18711083800886907
,3.0,6.0,0.0,0.0,4.0,5.0,8.0,,5.0,6.0,7.0,0.0,,4.0,6.0,,1.0,,6.0,8.0,3.0,7.0,3.0,,6.0,2.0,0.0,8.0,5.0,0.0,4.0,6.0,7.0,4.0,5.0,,6.0,,4,3.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,5.0,8.0,5.0,8.0,4.0,,2.0,7.0,2.0,2.0,2.0,8.0,6.0,7.0,4.0,4.0,2.0,3.0,5.0,6.0,1.0,6.0,1.0,6.0,7.0,0.0,0.0,122,0.02,3.7421259842519685,-0.20682636807381785
,7.0,5.0,5.0,2.0,6.0,,3.0,2.0,5.0,5.0,4.0,6.0,,7.0,2.0,,6.0,6.0,6.0,3.0,3.0,1.0,0.0,0.0,5.0,4.0,6.0,7.0,4.0,6.0,4.0,1.0,3.0,5.0,1.0,4.0,0.0,,7,,6.0,0.0,0.0,6.0,0.0,4.0,1.0,3.0,4.0,5.0,1.0,5.0,3.0,3.0,7.0,3.0,,1.0,3.0,4.0,7.0,,4.0,7.0,5.0,,5.0,0.0,7.0,0.0,,0.0,0.0,4.0,123,0.02,3.0427010923535254,0.1511289354855218
4.0,6.0,4.0,5.0,3.0,7.0,0.0,3.0,5.0,6.0,5.0,,7.0,9.0,3.0,2.0,0.0,9.0,10.0,0.0,6.0,5.0,9.0,3.0,8.0,1.0,8.0,7.0,5.0,5.0,4.0,7.0,0.0,3.0,4.0,0.0,0.0,6.0,,4,7.0,2.0,6.0,6.0,,8.0,2.0,0.0,4.0,6.0,10.0,5.0,,6.0,10.0,4.0,4.0,8.0,0.0,6.0,,,3.0,0.0,,3.0,8.0,0.0,6.0,5.0,,7.0,,,5.0,124,0.02,3.9149357072205735,-0.07087652841192414
,3.0,2.0,5.0,5.0,7.0,0.0,6.0,0.0,6.0,0.0,6.0,4.0,0.0,3.0,7.0,,,8.0,7.0,4.0,5.0,6.0,6.0,0.0,8.0,3.0,5.0,1.0,,7.0,3.0,9.0,1.0,3.0,6.0,0.0,7.0,9.0,5,8.0,5.0,7.0,,7.0,7.0,0.0,5.0,7.0,6.0,6.0,6.0,8.0,3.0,0.0,1.0,6.0,,4.0,8.0,5.0,,7.0,7.0,5.0,3.0,9.0,9.0,0.0,5.0,5.0,,0.0,,8.0,125,0.02,3.4828282828282826,-0.010761033697246403
4.0,3.0,0.0,3.0,1.0,4.0,6.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,4.0,4.0,6.0,5.0,2.0,0.0,,,0.0,5.0,4.0,2.0,0.0,6.0,6.0,4.0,4.0,0.0,,2.0,0.0,3.0,0.0,0.0,3,3.0,2.0,1.0,,,1.0,3.0,0.0,2.0,1.0,3.0,5.0,5.0,2.0,6.0,6.0,1.0,,,2.0,5.0,6.0,,5.0,,5.0,2.0,2.0,4.0,,4.0,,6.0,0.0,3.0,126,0.02,2.799593082400814,-0.3785516228672602
,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,4.0,6.0,9.0,4.0,6.0,5.0,6.0,,8.0,9.0,3.0,5.0,4.0,,3.0,3.0,,0.0,5.0,,1.0,5.0,2.0,5.0,2.0,4.0,7.0,2.0,4.0,5.0,2,0.0,4.0,7.0,5.0,2.0,4.0,7.0,0.0,,3.0,3.0,3.0,,4.0,5.0,5.0,7.0,6.0,1.0,4.0,,0.0,1.0,8.0,,2.0,0.0,3.0,,,9.0,,8.0,9.0,0.0,127,0.02,3.918407960199005,-0.22338618582123332
5.0,3.0,2.0,6.0,4.0,0.0,8.0,6.0,4.0,3.0,3.0,7.0,3.0,0.0,0.0,,,8.0,0.0,3.0,7.0,5.0,6.0,4.0,7.0,2.0,7.0,6.0,,,5.0,2.0,0.0,,3.0,,5.0,4.0,,6,1.0,4.0,7.0,0.0,4.0,4.0,6.0,3.0,7.0,7.0,5.0,8.0,,5.0,0.0,6.0,7.0,6.0,6.0,0.0,5.0,6.0,0.0,3.0,6.0,,3.0,5.0,0.0,8.0,,,,6.0,3.0,128,0.02,3.392079207920792,-0.13915007198698998
3.0,4.0,,3.0,0.0,4.0,6.0,,0.0,0.0,7.0,4.0,3.0,,6.0,,,6.0,4.0,2.0,3.0,3.0,6.0,0.0,,3.0,4.0,1.0,,,6.0,1.0,1.0,7.0,2.0,6.0,7.0,3.0,0.0,5,6.0,6.0,0.0,0.0,6.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,6.0,3.0,8.0,0.0,2.0,4.0,7.0,0.0,,6.0,5.0,0.0,4.0,5.0,4.0,7.0,8.0,1.0,1.0,,,4.0,1.0,129,0.02,3.4402390438247012,-0.11039894593219088
8.0,4.0,,0.0,8.0,3.0,0.0,6.0,3.0,6.0,3.0,6.0,1.0,,5.0,6.0,7.0,7.0,7.0,2.0,2.0,0.0,8.0,6.0,0.0,9.0,4.0,,,3.0,0.0,7.0,2.0,6.0,5.0,0.0,0.0,3.0,,2,6.0,3.0,2.0,0.0,3.0,10.0,6.0,2.0,6.0,1.0,5.0,4.0,0.0,5.0,,8.0,4.0,,,9.0,8.0,9.0,4.0,10.0,9.0,8.0,6.0,,10.0,6.0,10.0,,0.0,,7.0,130,0.02,4.237403100775194,-0.18170944209174486
5.0,1.0,2.0,8.0,2.0,8.0,,2.0,5.0,3.0,0.0,4.0,4.0,0.0,4.0,5.0,8.0,4.0,6.0,4.0,,5.0,5.0,2.0,7.0,3.0,3.0,8.0,8.0,,0.0,5.0,3.0,4.0,6.0,0.0,4.0,4.0,,1,3.0,0.0,7.0,5.0,1.0,3.0,2.0,5.0,6.0,3.0,3.0,0.0,1.0,7.0,,5.0,0.0,6.0,0.0,6.0,5.0,0.0,4.0,,4.0,3.0,2.0,6.0,,2.0,3.0,,,5.0,0.0,131,0.02,3.2577114427860696,-0.21977027308821379
5.0,2.0,0.0,2.0,0.0,5.0,8.0,0.0,4.0,4.0,6.0,8.0,4.0,5.0,2.0,2.0,6.0,1.0,2.0,0.0,3.0,3.0,8.0,0.0,,,4.0,6.0,7.0,0.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,,2,5.0,8.0,4.0,8.0,,1.0,4.0,3.0,,0.0,1.0,2.0,0.0,1.0,2.0,8.0,6.0,3.0,1.0,7.0,0.0,3.0,4.0,0.0,7.0,1.0,8.0,,8.0,3.0,6.0,,3.0,3.0,1.0,132,0.02,3.5442522889114954,-0.3570146584144476
,,2.0,4.0,2.0,3.0,6.0,1.0,2.0,5.0,5.0,6.0,2.0,7.0,1.0,0.0,7.0,3.0,5.0,4.0,1.0,0.0,1.0,7.0,3.0,5.0,0.0,4.0,,5.0,3.0,0.0,4.0,3.0,5.0,2.0,0.0,1.0,,3,4.0,0.0,5.0,,,1.0,1.0,1.0,,6.0,2.0,6.0,3.0,0.0,1.0,3.0,3.0,0.0,3.0,5.0,2.0,5.0,0.0,,,4.0,,,5.0,2.0,0.0,7.0,2.0,,4.0,133,0.02,3.1226130653266333,-0.1770810270297535
,4.0,3.0,4.0,1.0,7.0,7.0,3.0,4.0,2.0,6.0,,0.0,5.0,2.0,,,5.0,7.0,4.0,0.0,2.0,4.0,2.0,,3.0,3.0,6.0,,5.0,0.0,2.0,4.0,5.0,4.0,4.0,5.0,0.0,7.0,0,1.0,1.0,6.0,,6.0,3.0,3.0,5.0,7.0,4.0,3.0,1.0,,0.0,4.0,4.0,2.0,,0.0,5.0,6.0,0.0,1.0,,7.0,4.0,,7.0,7.0,6.0,6.0,0.0,,0.0,7.0,134,0.02,3.1715145436308925,-0.3356344250919005
6.0,3.0,4.0,5.0,0.0,6.0,,1.0,1.0,3.0,3.0,,7.0,0.0,,3.0,6.0,0.0,6.0,5.0,3.0,1.0,6.0,3.0,0.0,3.0,4.0,,4.0,7.0,2.0,4.0,2.0,,2.0,4.0,8.0,6.0,0.0,0,5.0,5.0,4.0,,3.0,3.0,1.0,1.0,0.0,5.0,0.0,6.0,4.0,5.0,,6.0,3.0,7.0,7.0,1.0,7.0,,2.0,0.0,0.0,4.0,,6.0,6.0,,6.0,8.0,5.0,,2.0,135,0.02,3.413173652694611,-0.2118964544094036
7.0,0.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,,3.0,,1.0,4.0,,4.0,2.0,0.0,7.0,5.0,3.0,3.0,0.0,4.0,3.0,,0.0,,4.0,4.0,2.0,3.0,5.0,2.0,,6.0,6.0,5,3.0,0.0,3.0,0.0,7.0,1.0,3.0,4.0,7.0,2.0,1.0,7.0,5.0,0.0,5.0,0.0,4.0,0.0,6.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,,0.0,4.0,5.0,,4.0,5.0,,6.0,136,0.02,2.911794871794872,-0.17477103451047926
0.0,5.0,6.0,6.0,3.0,0.0,4.0,6.0,7.0,1.0,0.0,5.0,,4.0,2.0,5.0,1.0,7.0,3.0,4.0,7.0,0.0,,4.0,,2.0,6.0,6.0,5.0,10.0,5.0,6.0,2.0,8.0,0.0,5.0,5.0,8.0,,2,6.0,2.0,3.0,,0.0,0.0,5.0,0.0,,1.0,0.0,1.0,6.0,9.0,2.0,3.0,2.0,5.0,5.0,10.0,10.0,0.0,5.0,9.0,2.0,3.0,7.0,10.0,4.0,,7.0,,,,9.0,137,0.02,4.0828402366863905,-0.18031041453663002
6.0,6.0,3.0,0.0,2.0,5.0,7.0,3.0,2.0,3.0,3.0,0.0,0.0,,5.0,5.0,,4.0,,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,,,1.0,1.0,0.0,3.0,4.0,4.0,2.0,2.0,3.0,,4,6.0,3.0,1.0,0.0,5.0,4.0,0.0,3.0,,5.0,6.0,2.0,3.0,2.0,5.0,7.0,2.0,7.0,,,4.0,,5.0,2.0,,6.0,4.0,3.0,7.0,4.0,,6.0,0.0,3.0,1.0,138,0.02,3.1508097165991904,-0.14253030871935576
,5.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,6.0,4.0,3.0,,2.0,,6.0,3.0,2.0,3.0,3.0,,2.0,,4.0,3.0,4.0,0.0,5.0,1.0,0.0,0.0,2.0,6.0,2.0,4.0,,,4,0.0,2.0,1.0,5.0,,,6.0,2.0,1.0,1.0,0.0,4.0,5.0,5.0,4.0,1.0,6.0,0.0,2.0,,4.0,3.0,2.0,6.0,,1.0,3.0,0.0,6.0,5.0,4.0,5.0,,4.0,6.0,139,0.02,2.961077844311377,-0.2169673416600673
