,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q,EPH,corr
506,506,2.0,0,1,2,2,1,2,2,1,1,0,1,3,2,3.0,2,3,2,2,1,2,2,3.0,2,1.0,0.0,3,3,2.0,1,1,3.0,2.0,3.0,2,2,2.0,2,1,2,2,1,2,3,2,1,1,1,1,1,2,3.0,3.0,2,2,2,4.0,2,2,1,2.0,2,0,1,2,1,1,1,1,2,2,1.0,2,0,1.0,0,2,0,1,0,0,2.0,2,1,0.0,2,3,2,1,3,1.0,1,0.06,6,-1,1.2370517928286853,-0.029438477748666973
507,507,2.0,2,3,2,2,2,2,1,3,1,3,1,2,2,0.0,1,1,1,1,2,2,1,2.0,0,2.0,0.0,1,3,3.0,2,1,2.0,1.0,1.0,3,2,3.0,1,3,2,2,1,2,3,2,1,1,0,1,3,1,3.0,3.0,3,1,2,3.0,0,1,1,1.0,2,1,2,3,1,1,0,0,1,1,2.0,0,1,2.0,2,2,2,1,2,1,2.0,3,0,2.0,3,2,1,2,2,2.0,1,0.06,7,-1,1.2088607594936709,0.005193652938504747
508,508,1.0,1,3,3,2,0,2,1,0,1,2,2,2,2,3.0,1,2,2,2,2,2,2,2.0,2,1.0,1.0,2,2,1.0,1,1,2.0,1.0,3.0,2,2,3.0,2,2,2,2,1,1,1,1,1,1,1,0,1,2,3.0,3.0,2,2,1,3.0,1,1,1,0.0,1,1,0,3,1,1,0,2,1,2,2.0,1,1,1.0,1,2,2,2,1,1,1.0,2,0,0.0,0,3,1,2,2,0.0,1,0.06,8,-1,1.1943844492440605,-0.08533758983945776
509,509,1.0,1,1,2,1,2,1,1,2,2,2,1,1,1,1.0,1,1,1,1,2,1,1,0.0,2,2.0,2.0,1,1,2.0,2,2,1.0,1.0,0.0,2,1,2.0,2,1,1,0,1,2,1,1,2,2,1,2,1,1,1.0,0.0,1,0,1,0.0,1,1,0,1.0,1,2,1,1,0,1,1,2,2,1,2.0,1,1,2.0,2,2,2,2,1,2,2.0,2,2,2.0,2,2,1,2,2,2.0,0,0.06,9,-1,1.107981220657277,-0.12095481724745867
510,510,0.0,1,1,2,2,3,1,2,0,0,1,2,1,2,3.0,0,2,2,2,1,2,2,1.0,2,2.0,2.0,2,1,0.0,0,3,1.0,1.0,2.0,1,2,2.0,1,1,1,0,1,1,1,1,2,1,2,1,1,2,3.0,2.0,2,2,2,2.0,1,2,2,1.0,2,1,1,0,2,2,2,3,2,3,4.0,2,0,3.0,3,2,2,2,3,1,3.0,1,2,1.0,1,2,2,2,0,3.0,2,0.06,10,-1,1.213186813186813,-0.09979286376390772
511,511,2.0,1,2,1,1,1,2,1,2,2,1,1,2,0,1.0,2,1,1,2,2,1,2,2.0,2,3.0,0.0,1,2,2.0,1,1,2.0,2.0,0.0,2,1,2.0,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2.0,1.0,2,1,0,3.0,2,2,2,2.0,1,1,0,1,1,2,2,2,1,2,0.0,2,2,2.0,2,0,2,2,1,0,0.0,1,1,3.0,1,2,1,2,2,1.0,0,0.06,11,-1,1.1399548532731376,-0.06014840388324771
512,512,1.0,2,0,0,2,1,0,1,1,2,1,2,1,1,2.0,1,1,1,2,2,1,2,0.0,2,2.0,1.0,1,0,1.0,2,1,1.0,1.0,2.0,1,1,2.0,1,1,2,1,1,1,1,1,1,1,2,0,0,2,3.0,2.0,2,2,1,1.0,2,1,1,2.0,1,1,2,1,1,2,0,2,1,2,2.0,1,1,1.0,0,0,1,2,2,2,2.0,1,1,3.0,1,1,2,2,2,2.0,1,0.06,12,-1,1.1497695852534562,-0.31768906849858997
513,513,1.0,2,2,2,2,2,1,1,2,2,2,1,2,1,1.0,1,0,1,2,1,1,1,2.0,1,2.0,0.0,0,2,2.0,1,2,2.0,2.0,1.0,2,2,2.0,2,2,1,2,2,2,1,1,1,0,1,0,2,1,3.0,2.0,2,0,1,3.0,1,0,2,1.0,2,1,1,2,1,0,1,2,1,2,3.0,1,2,0.0,1,2,2,2,2,2,3.0,0,1,1.0,2,2,2,2,2,3.0,1,0.06,13,-1,1.165929203539823,-0.19474879358764463
514,514,1.0,2,1,2,2,2,1,2,1,2,0,1,0,1,3.0,1,2,2,2,1,2,2,0.0,2,2.0,0.0,0,1,0.0,2,2,1.0,1.0,2.0,1,1,1.0,2,1,2,2,1,2,1,1,2,2,1,1,1,1,3.0,2.0,2,2,1,1.0,2,2,1,1.0,0,1,2,2,1,2,2,2,2,2,0.0,1,1,3.0,2,1,1,2,1,0,2.0,1,1,3.0,1,2,2,0,2,2.0,2,0.06,14,-1,1.1232558139534883,-0.19253948148124658
515,515,0.0,3,2,2,2,0,2,1,1,2,2,1,0,1,3.0,1,2,2,2,2,1,1,1.0,2,3.0,2.0,1,0,0.0,2,1,1.0,1.0,2.0,2,1,1.0,1,2,2,2,2,1,1,1,1,2,0,1,1,1,3.0,2.0,2,1,2,1.0,3,2,2,3.0,2,2,2,2,2,1,2,2,1,2,0.0,0,1,1.0,0,2,2,2,1,1,1.0,1,2,2.0,0,1,1,2,2,2.0,2,0.06,15,-1,1.1629464285714286,-0.1135776217500999
516,516,1.0,1,2,3,0,1,1,1,2,2,2,1,2,2,1.0,1,0,1,1,1,1,1,1.0,1,2.0,2.0,1,2,2.0,2,0,0.0,1.0,1.0,2,1,2.0,2,2,1,2,0,2,2,1,2,2,1,2,2,1,1.0,2.0,1,1,1,3.0,1,0,1,1.0,1,1,1,2,0,1,1,0,0,1,1.0,1,2,1.0,1,1,1,1,1,1,1.0,2,1,2.0,3,2,1,2,2,2.0,2,0.06,16,-1,1.1210653753026634,-0.19557371098620835
517,517,1.0,2,2,3,2,2,0,1,2,1,3,1,1,2,2.0,0,1,1,1,2,2,2,0.0,2,1.0,2.0,1,2,3.0,1,1,0.0,1.0,2.0,2,2,2.0,2,2,0,1,1,2,2,2,0,1,2,1,3,1,3.0,3.0,3,1,1,2.0,0,1,1,1.0,2,1,2,3,1,1,1,0,1,1,2.0,1,1,2.0,2,2,1,1,1,2,2.0,2,1,0.0,2,1,2,2,3,2.0,2,0.06,17,-1,1.1763341067285382,-0.25391036169963505
518,518,4.0,2,1,2,2,2,2,2,0,2,1,3,2,2,2.0,1,2,0,1,0,1,2,4.0,2,0.0,4.0,2,1,1.0,1,2,3.0,3.0,2.0,1,1,2.0,2,1,1,2,1,0,2,1,2,0,1,3,0,2,3.0,2.0,2,2,1,2.0,1,1,1,2.0,2,0,1,1,1,0,1,1,0,2,2.0,3,1,2.0,2,1,2,1,2,1,2.0,1,3,1.0,1,2,1,2,2,2.0,2,0.06,18,-1,1.278372591006424,-0.19916652673526103
519,519,1.0,2,1,1,1,0,1,1,1,2,1,1,1,1,2.0,1,2,2,1,0,1,2,0.0,2,2.0,2.0,1,1,1.0,2,2,0.0,1.0,2.0,0,1,1.0,2,1,1,0,1,1,1,1,2,2,2,2,1,2,1.0,0.0,1,2,1,0.0,2,2,2,3.0,2,2,2,1,1,0,2,2,1,1,2.0,1,1,0.0,1,1,2,2,1,2,1.0,1,1,1.0,2,1,1,2,1,2.0,2,0.06,19,-1,1.103864734299517,-0.11106194340078727
520,520,1.0,3,2,1,2,1,2,2,1,0,1,2,1,1,2.0,0,1,2,1,1,0,2,0.0,2,2.0,3.0,1,1,0.0,2,2,1.0,1.0,1.0,0,1,2.0,1,2,2,1,1,1,1,1,2,1,2,2,1,2,3.0,2.0,2,2,1,2.0,1,2,2,1.0,2,2,2,1,2,2,2,2,2,2,0.0,2,1,1.0,0,2,2,2,1,1,1.0,1,2,1.0,1,1,1,2,1,0.0,2,0.06,20,-1,1.161592505854801,-0.027108966414279064
521,521,1.0,1,2,2,0,1,2,1,2,1,2,1,1,1,2.0,2,2,2,2,1,1,2,2.0,1,2.0,1.0,1,1,2.0,1,2,2.0,1.0,2.0,2,0,1.0,2,2,2,2,2,2,2,2,1,2,2,0,2,2,1.0,1.0,1,1,1,0.0,1,1,1,0.0,1,2,0,1,1,2,2,2,1,2,1.0,0,0,0.0,1,2,2,1,0,2,2.0,1,1,2.0,1,1,2,2,3,1.0,1,0.06,21,-1,1.1221198156682028,0.11419730887402718
522,522,2.0,2,2,3,0,2,1,2,0,1,1,2,3,2,0.0,2,1,1,0,1,2,2,3.0,1,1.0,2.0,2,2,1.0,1,2,3.0,3.0,1.0,2,2,2.0,2,1,0,1,2,1,2,0,0,2,2,1,1,1,1.0,2.0,1,1,2,3.0,2,1,2,2.0,2,2,2,0,1,1,2,2,2,2,3.0,2,2,2.0,2,2,1,3,2,2,3.0,1,2,0.0,2,2,2,0,1,3.0,2,0.06,22,-1,1.2276595744680852,-0.08346304631446702
523,523,1.0,2,1,2,2,1,1,1,2,2,2,1,2,2,3.0,1,2,1,2,2,2,1,1.0,2,3.0,0.0,1,3,3.0,1,2,0.0,1.0,3.0,2,2,3.0,2,1,0,0,1,3,2,2,1,2,1,1,3,1,3.0,3.0,3,0,1,3.0,2,2,2,2.0,1,2,1,1,1,2,2,2,1,2,2.0,1,0,2.0,2,0,2,2,1,1,1.0,2,0,3.0,3,2,1,2,3,0.0,0,0.06,23,-1,1.203862660944206,-0.1907872090316415
524,524,4.0,0,2,0,0,1,2,2,2,2,1,3,2,1,3.0,2,2,0,2,1,2,3,4.0,2,3.0,4.0,3,2,1.0,1,2,4.0,3.0,3.0,0,1,2.0,2,2,2,2,2,2,1,2,2,2,3,3,1,3,1.0,2.0,1,2,3,3.0,2,2,2,3.0,2,2,1,0,1,2,2,1,3,1,1.0,3,2,2.0,1,1,2,1,0,2,1.0,0,3,3.0,2,1,0,2,1,1.0,1,0.06,24,-1,1.2484472049689441,-0.04506541742519373
525,525,3.0,2,2,2,0,2,2,2,0,2,1,3,1,2,1.0,0,1,2,2,1,2,1,4.0,0,2.0,3.0,3,1,0.0,1,2,4.0,3.0,2.0,2,2,2.0,1,1,1,1,1,1,2,0,1,1,1,2,1,0,1.0,2.0,1,2,3,2.0,2,2,1,1.0,0,0,1,2,1,2,1,2,3,2,2.0,3,1,3.0,2,1,2,1,1,1,1.0,1,3,2.0,1,2,1,2,1,0.0,2,0.06,25,-1,1.25879917184265,-0.24884184150831642
526,526,1.0,1,1,2,1,1,0,1,2,2,2,2,2,2,2.0,2,1,1,1,2,2,2,1.0,2,2.0,1.0,1,2,3.0,1,1,1.0,0.0,2.0,2,1,2.0,2,2,1,1,1,2,2,2,1,1,1,0,2,2,1.0,2.0,0,1,1,3.0,1,1,1,2.0,1,0,1,2,0,1,1,0,1,1,2.0,1,2,2.0,2,1,0,1,1,1,1.0,2,0,2.0,2,1,1,1,3,0.0,1,0.06,26,-1,1.1320293398533008,-0.16232681431005155
527,527,1.0,3,0,1,1,3,1,1,1,2,1,1,1,0,2.0,1,2,3,1,0,1,2,1.0,1,0.0,0.0,1,1,1.0,2,2,0.0,1.0,2.0,2,1,1.0,0,1,2,1,1,1,1,1,2,2,2,1,1,2,2.0,1.0,2,1,1,0.0,1,1,2,2.0,2,2,2,1,2,2,2,3,1,3,3.0,0,2,2.0,3,2,1,3,2,3,3.0,1,1,1.0,1,2,2,2,1,3.0,1,0.06,27,-1,1.180094786729858,-0.12273508420931832
528,528,1.0,0,3,0,1,0,2,1,3,2,3,2,0,2,1.0,1,1,2,2,2,2,3,0.0,0,3.0,2.0,1,2,3.0,2,2,1.0,0.0,2.0,2,1,1.0,1,3,2,2,2,2,2,2,2,2,2,2,2,3,0.0,1.0,1,2,1,1.0,2,2,2,3.0,2,2,1,0,1,2,2,2,2,1,2.0,1,1,1.0,1,1,2,2,1,2,1.0,2,1,3.0,2,2,0,3,2,1.0,2,0.06,28,-1,1.1824034334763949,0.15791264316064368
529,529,2.0,3,1,1,1,1,1,1,1,2,1,2,1,1,2.0,1,1,2,1,1,0,2,2.0,2,0.0,1.0,2,0,1.0,2,3,2.0,1.0,1.0,0,1,2.0,1,1,2,0,2,1,1,1,1,2,2,1,1,2,2.0,2.0,2,2,1,1.0,2,1,2,2.0,2,2,3,1,2,2,2,2,0,2,2.0,2,1,1.0,0,2,2,2,1,3,2.0,1,0,1.0,0,1,2,2,1,2.0,2,0.06,29,-1,1.1371158392434988,-0.17406267834726172
530,530,2.0,2,0,1,1,2,2,2,2,2,1,3,0,2,1.0,1,1,0,3,2,2,2,3.0,0,3.0,2.0,3,2,2.0,1,2,3.0,3.0,2.0,2,1,1.0,0,1,1,1,2,2,2,2,0,0,1,1,2,2,1.0,2.0,0,2,2,1.0,2,2,2,3.0,2,1,2,2,2,2,1,2,2,2,3.0,2,1,3.0,3,1,1,2,3,2,3.0,2,2,3.0,2,2,2,2,1,3.0,2,0.06,30,-1,1.2323008849557522,-0.1358199018871511
531,531,,2,2,2,2,1,0,2,1,2,1,2,2,1,1.0,1,0,1,1,1,1,2,3.0,0,3.0,3.0,1,1,0.0,1,2,3.0,3.0,1.0,2,2,2.0,1,2,2,1,2,0,1,1,2,0,2,3,1,2,3.0,2.0,2,2,2,2.0,1,0,2,1.0,2,1,1,2,2,3,1,2,3,1,2.0,2,1,1.0,2,2,2,2,2,2,1.0,0,3,3.0,1,1,0,2,2,2.0,2,0.06,31,-1,1.2442105263157894,-0.20722487800764589
532,532,3.0,2,1,0,2,0,2,2,1,2,1,1,2,1,2.0,1,2,2,1,0,1,1,3.0,2,3.0,2.0,2,2,1.0,1,1,3.0,2.0,2.0,1,1,2.0,1,1,1,2,1,1,0,1,2,1,1,3,2,1,2.0,2.0,1,0,3,3.0,2,2,2,3.0,2,0,1,1,1,2,1,1,2,1,0.0,1,2,1.0,1,1,1,1,1,1,1.0,1,3,3.0,1,2,0,0,0,1.0,2,0.06,32,-1,1.2203023758099352,-0.21869274833965857
533,533,2.0,2,2,2,2,2,2,0,2,1,2,2,2,2,2.0,1,1,2,0,1,0,1,2.0,2,2.0,1.0,2,1,1.0,2,1,1.0,1.0,1.0,2,1,2.0,1,2,2,2,1,1,1,2,1,1,1,1,2,1,3.0,2.0,2,2,1,2.0,0,1,1,1.0,0,1,2,1,1,0,0,2,1,2,2.0,1,0,2.0,2,1,1,2,2,2,2.0,1,0,1.0,2,2,2,0,2,3.0,1,0.06,33,-1,1.1295454545454546,-0.13126700414792702
534,534,3.0,1,2,2,2,2,2,2,2,3,2,0,1,1,1.0,2,1,1,0,1,1,2,3.0,2,3.0,1.0,2,1,1.0,0,1,3.0,3.0,0.0,2,0,1.0,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2.0,1.0,2,1,1,2.0,2,2,2,3.0,2,1,1,1,1,2,2,0,0,1,1.0,2,1,2.0,2,2,2,0,1,1,2.0,1,2,3.0,0,1,2,2,2,2.0,2,0.06,34,-1,1.1969365426695842,-0.08861248970951957
535,535,2.0,1,2,3,2,3,2,1,2,2,3,0,1,2,1.0,0,2,2,2,2,1,2,2.0,2,3.0,1.0,1,1,2.0,1,3,2.0,1.0,0.0,3,2,2.0,2,2,2,1,1,2,2,2,2,1,2,1,2,2,3.0,3.0,3,1,0,0.0,2,2,2,3.0,2,2,0,0,1,2,2,3,1,2,3.0,0,0,3.0,3,2,3,3,2,2,3.0,2,2,3.0,2,2,2,2,3,3.0,2,0.06,35,-1,1.2532467532467533,-0.12794832959199012
536,536,4.0,3,1,1,1,0,0,2,1,0,1,2,2,2,1.0,1,1,1,2,2,1,2,3.0,1,3.0,3.0,1,2,1.0,2,0,3.0,3.0,0.0,2,2,3.0,0,1,2,0,2,2,1,0,2,2,2,3,1,2,2.0,2.0,2,2,0,3.0,1,2,2,1.0,2,2,3,2,2,3,1,1,1,1,1.0,2,2,1.0,1,1,1,2,1,1,1.0,1,3,2.0,2,1,1,2,1,0.0,2,0.06,36,-1,1.2679324894514767,-0.13664973196842306
537,537,1.0,1,2,2,1,2,2,1,1,2,2,2,1,1,3.0,0,2,1,2,1,1,2,0.0,2,2.0,3.0,1,1,1.0,1,1,1.0,1.0,2.0,2,0,1.0,1,2,2,1,1,0,1,2,2,1,1,2,2,2,1.0,1.0,0,2,1,2.0,2,1,1,2.0,1,1,0,1,1,2,0,2,2,2,2.0,2,1,2.0,2,0,1,2,2,2,2.0,1,2,2.0,0,1,2,0,2,3.0,1,0.06,37,-1,1.15,-0.1315501970020341
538,538,2.0,2,0,1,0,1,2,1,2,1,1,2,3,2,1.0,2,1,2,2,2,1,2,2.0,0,2.0,1.0,3,2,2.0,3,2,2.0,1.0,0.0,2,2,3.0,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1.0,2.0,0,2,2,3.0,1,1,1,0.0,2,2,2,2,1,2,2,2,2,2,3.0,2,1,0.0,0,2,1,3,2,3,2.0,2,0,2.0,3,2,2,2,0,2.0,2,0.06,38,-1,1.1904761904761905,-0.006552546901201816
539,539,1.0,2,2,2,0,1,2,1,2,0,2,2,2,1,2.0,1,1,1,1,1,0,1,1.0,2,2.0,1.0,1,1,2.0,2,1,0.0,1.0,1.0,2,1,2.0,1,2,2,1,0,2,1,2,1,2,1,0,2,1,1.0,2.0,1,2,1,2.0,1,1,0,1.0,1,1,1,0,1,2,1,1,1,0,2.0,1,2,1.0,0,1,2,1,1,2,2.0,1,1,1.0,2,2,1,2,2,2.0,1,0.06,39,-1,1.115566037735849,-0.2196460743478114
540,540,2.0,1,1,1,1,1,2,0,1,1,1,2,0,2,2.0,1,2,1,1,0,1,1,2.0,1,2.0,2.0,2,1,2.0,2,1,2.0,1.0,2.0,2,1,1.0,0,1,1,2,1,1,2,1,1,2,1,2,2,0,2.0,2.0,2,1,1,0.0,2,1,1,2.0,1,2,1,1,0,1,1,1,1,0,0.0,1,2,2.0,1,1,2,1,1,2,1.0,1,1,2.0,2,2,1,1,1,2.0,0,0.06,40,-1,1.1141552511415524,-0.07395929339218013
541,541,3.0,1,2,2,1,2,1,1,2,2,2,1,0,1,1.0,1,1,1,1,1,1,2,3.0,0,2.0,2.0,0,1,1.0,2,2,2.0,2.0,2.0,2,0,1.0,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2.0,1.0,2,1,1,0.0,2,1,1,2.0,1,1,1,0,0,1,1,2,2,1,3.0,1,1,2.0,2,1,2,2,2,0,2.0,1,2,2.0,0,1,1,2,0,2.0,2,0.06,41,-1,1.1363636363636365,-0.06263331820740768
542,542,4.0,3,2,2,1,1,1,2,2,1,2,3,2,1,0.0,2,1,2,1,1,0,2,4.0,1,2.0,4.0,2,1,1.0,2,2,3.0,3.0,1.0,1,1,2.0,1,2,2,2,2,1,1,1,2,3,3,3,1,2,0.0,1.0,1,3,3,2.0,1,1,1,0.0,2,2,3,1,2,3,2,2,3,1,0.0,3,2,0.0,1,2,2,2,1,3,1.0,0,3,2.0,1,0,0,2,2,2.0,2,0.06,42,-1,1.2307692307692308,-0.06593907652405157
543,543,4.0,2,2,2,1,2,1,2,1,2,2,2,3,2,1.0,2,0,0,1,2,1,0,4.0,1,2.0,3.0,2,2,2.0,2,1,3.0,3.0,1.0,1,2,3.0,2,2,1,2,1,2,2,1,2,2,1,3,0,1,0.0,1.0,1,1,3,3.0,1,0,0,1.0,1,1,2,0,1,2,2,0,3,1,2.0,2,2,1.0,2,1,2,1,1,2,2.0,2,3,3.0,2,2,2,3,2,2.0,0,0.06,43,-1,1.2484210526315789,-0.09810720087868241
544,544,1.0,2,2,0,1,3,2,1,2,1,2,2,1,1,1.0,2,1,2,1,1,0,1,0.0,0,1.0,2.0,1,1,2.0,2,2,1.0,1.0,1.0,2,0,1.0,1,2,2,2,2,1,1,2,0,2,1,1,1,1,2.0,1.0,2,2,0,2.0,1,1,0,1.0,1,2,2,1,1,1,1,2,1,2,3.0,2,1,2.0,3,2,1,3,2,2,3.0,1,2,0.0,2,1,2,2,2,3.0,2,0.06,44,-1,1.1572052401746724,-0.047879711086155706
545,545,1.0,1,2,0,1,1,2,1,2,2,2,2,1,1,2.0,0,2,1,1,1,1,2,1.0,2,2.0,2.0,2,1,1.0,2,0,1.0,0.0,2.0,2,0,1.0,2,2,1,1,1,1,1,2,2,1,2,2,2,1,2.0,1.0,2,1,2,2.0,1,1,1,1.0,0,1,1,1,0,1,1,0,2,1,1.0,2,1,1.0,0,1,1,1,1,2,1.0,1,1,2.0,0,1,1,2,2,2.0,2,0.06,45,-1,1.126463700234192,-0.1731548438998098
546,546,4.0,2,1,2,2,1,1,2,1,1,1,2,1,1,2.0,1,2,2,0,0,1,1,4.0,2,2.0,3.0,2,0,1.0,1,2,3.0,3.0,2.0,2,1,2.0,1,1,1,0,1,1,1,1,2,2,1,3,2,1,3.0,2.0,2,2,1,1.0,1,0,1,0.0,0,1,2,1,1,2,2,2,0,1,3.0,3,1,1.0,0,1,2,2,2,0,2.0,1,3,2.0,2,1,2,2,2,2.0,2,0.06,46,-1,1.2605932203389831,-0.22331095330970815
547,547,2.0,2,2,2,1,2,0,0,0,1,2,1,3,2,1.0,2,1,2,2,2,2,2,2.0,0,2.0,2.0,1,2,2.0,2,2,1.0,1.0,2.0,2,2,3.0,1,2,2,1,2,1,2,1,2,2,1,1,1,1,0.0,1.0,1,1,1,3.0,1,1,0,1.0,1,1,2,2,1,2,2,2,1,2,0.0,0,1,2.0,2,1,2,2,1,0,2.0,2,1,2.0,2,1,2,2,2,2.0,2,0.06,47,-1,1.1418439716312057,-0.05246870016068082
548,548,0.0,2,2,1,1,1,2,1,2,2,2,2,3,2,3.0,3,2,1,1,3,3,3,1.0,2,3.0,1.0,2,3,2.0,2,1,1.0,1.0,3.0,0,2,3.0,2,3,2,2,2,2,2,2,1,2,2,0,1,2,0.0,1.0,1,2,1,,2,2,2,3.0,2,1,2,0,1,2,2,0,1,0,1.0,1,2,2.0,1,2,2,1,1,2,0.0,2,1,3.0,2,1,1,2,1,1.0,0,0.06,48,-1,1.2440087145969498,0.13171744244889766
549,549,2.0,2,1,2,2,0,1,2,1,3,2,1,0,2,2.0,1,2,2,0,1,1,1,3.0,2,3.0,2.0,2,1,1.0,2,2,3.0,2.0,2.0,1,1,0.0,2,1,1,0,2,0,2,1,0,2,1,1,0,1,3.0,2.0,3,0,1,1.0,2,2,2,3.0,2,2,1,2,1,2,2,2,0,1,2.0,1,1,1.0,1,2,1,2,1,2,1.0,2,2,3.0,1,2,1,2,2,2.0,2,0.06,49,-1,1.1886792452830188,-0.2790481055096211
550,550,1.0,2,0,1,0,0,2,1,2,2,1,0,3,2,1.0,2,2,1,2,2,1,2,0.0,2,3.0,1.0,1,2,2.0,2,1,1.0,1.0,0.0,2,2,3.0,1,1,2,1,2,2,2,2,1,2,2,0,2,2,1.0,2.0,1,1,1,3.0,3,2,2,3.0,2,2,2,2,1,2,2,1,1,0,0.0,1,1,1.0,1,2,1,1,1,3,1.0,2,1,3.0,2,3,1,2,2,2.0,1,0.06,50,-1,1.1784037558685445,-0.07851461116206696
551,551,3.0,3,2,1,2,3,1,1,1,1,2,2,2,1,1.0,2,0,1,2,2,1,0,3.0,1,2.0,3.0,2,1,0.0,3,3,2.0,2.0,1.0,2,2,3.0,0,2,2,2,1,1,1,1,2,2,1,2,1,1,1.0,0.0,1,1,1,2.0,0,1,1,0.0,1,2,2,1,2,2,2,2,0,3,3.0,2,0,2.0,3,2,3,3,3,2,4.0,1,2,2.0,1,2,3,2,1,4.0,2,0.06,51,-1,1.2235772357723578,0.013973743999409599
552,552,1.0,3,2,1,1,3,1,1,1,2,1,0,2,0,1.0,3,1,2,3,2,2,2,1.0,0,4.0,1.0,2,1,0.0,3,3,1.0,0.0,2.0,1,1,2.0,1,2,2,2,3,1,1,1,2,2,2,2,1,2,2.0,1.0,2,1,1,2.0,3,3,3,3.0,3,3,2,1,2,3,3,3,0,3,4.0,1,1,4.0,3,2,3,4,3,3,4.0,1,1,3.0,1,0,3,2,2,4.0,0,0.06,52,-1,1.2374727668845316,-0.021088898248645127
553,553,1.0,1,2,1,2,2,2,1,3,2,3,1,0,2,2.0,1,2,2,2,2,2,2,0.0,1,2.0,0.0,1,2,3.0,0,2,1.0,1.0,3.0,2,1,1.0,0,3,1,2,1,2,3,3,1,1,2,0,2,1,3.0,2.0,3,2,1,1.0,1,0,1,1.0,0,1,0,2,1,2,2,2,1,2,3.0,1,1,1.0,2,1,1,2,2,1,3.0,2,1,3.0,3,2,2,0,1,3.0,1,0.06,53,-1,1.2457264957264957,0.09572412131948665
554,554,2.0,2,0,1,2,2,0,0,2,0,1,2,1,2,1.0,0,1,0,2,1,2,2,2.0,0,2.0,2.0,1,1,2.0,2,2,2.0,1.0,2.0,2,2,2.0,1,1,1,1,1,2,2,2,2,1,1,1,2,2,3.0,3.0,3,2,1,0.0,1,2,2,1.0,2,2,2,0,1,2,2,2,0,2,3.0,1,1,3.0,2,1,1,3,2,2,3.0,2,1,1.0,2,1,2,2,2,3.0,2,0.06,54,-1,1.202991452991453,-0.12317755049166908
555,555,2.0,1,2,1,2,2,1,1,3,2,3,1,3,2,1.0,2,2,1,2,2,1,2,2.0,1,2.0,2.0,0,2,3.0,0,1,2.0,1.0,0.0,2,2,3.0,0,3,0,2,1,2,2,2,1,1,2,1,2,1,3.0,3.0,3,1,0,3.0,2,2,1,1.0,0,1,1,2,1,2,2,2,1,2,2.0,0,2,2.0,2,1,0,2,2,1,2.0,2,2,3.0,3,2,2,1,1,3.0,0,0.06,55,-1,1.2415254237288136,-0.01089204878711188
556,556,1.0,3,2,1,3,1,2,1,2,1,2,2,1,2,0.0,0,1,2,2,2,2,2,0.0,1,2.0,3.0,1,2,1.0,2,2,1.0,1.0,1.0,0,2,2.0,2,2,2,1,1,1,1,2,2,1,2,2,1,2,3.0,2.0,2,2,0,2.0,0,1,1,1.0,2,2,2,0,2,3,2,2,1,1,2.0,2,1,2.0,1,2,2,2,1,1,1.0,2,2,2.0,0,1,0,2,1,0.0,2,0.06,56,-1,1.2355658198614319,0.033021736117769256
557,557,1.0,3,1,1,2,0,1,1,2,2,2,1,1,2,2.0,1,2,2,2,2,2,2,0.0,1,3.0,2.0,1,1,2.0,2,1,1.0,1.0,3.0,1,2,2.0,0,1,2,0,2,1,2,2,1,2,2,1,2,2,3.0,3.0,3,1,1,0.0,3,2,3,3.0,2,2,2,3,2,3,2,2,1,1,1.0,0,1,1.0,1,2,1,1,0,2,0.0,2,1,3.0,2,0,1,2,1,1.0,1,0.06,57,-1,1.164785553047404,-0.12188663406642702
558,558,1.0,2,2,2,2,2,2,1,2,2,2,1,1,1,0.0,2,1,2,1,1,1,0,1.0,0,3.0,0.0,2,1,2.0,2,2,1.0,0.0,0.0,2,0,1.0,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2.0,1.0,2,2,2,2.0,2,2,2,3.0,2,2,2,1,1,2,2,2,2,2,2.0,1,1,3.0,2,2,2,2,1,1,1.0,1,1,3.0,2,1,1,2,2,0.0,2,0.06,58,-1,1.1220095693779903,-0.07949353924933862
559,559,0.0,1,1,2,1,1,2,2,1,1,1,2,2,2,1.0,1,1,2,2,1,2,2,1.0,0,2.0,2.0,2,2,1.0,2,1,1.0,1.0,2.0,1,2,2.0,1,1,2,2,1,2,2,0,1,1,1,1,0,2,1.0,1.0,0,2,2,3.0,0,1,1,1.0,2,1,2,0,1,2,0,2,2,2,1.0,2,1,2.0,1,2,0,1,0,2,2.0,1,2,2.0,2,2,2,1,1,1.0,1,0.06,59,-1,1.1379310344827587,-0.08194678580061784
