,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,betha,seed,EPH,corr
145,145,145,2,1,1,1,1,2,2,1,0,1,1,1,1,2,1,1,2.0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,2,1,0,1,1,2.0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,0,2,2.0,1.0,1,1,0.5,145,1.0372093023255815,-0.4037184589505669
146,146,146,2,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,0,1,0.6,146,1.0089285714285714,-0.2221745211395985
147,147,147,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,2,2.0,0,2,1,2,1,2,0,1,0,1,1,1,0,0,2,1,1,2,1,1,1,2,1,1,1,1,2.0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2.0,1.0,0,0,0.6,147,1.0315985130111525,-0.2987191248625481
148,148,148,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,2,0,2,0,1,1,1,1,1.0,2,1,1,1,1,1,1,0,1,1,1,1,1,0,2,2,1,2,1,2,1,1,1,2,1,0,0,2.0,2.0,0,2,0.6,148,1.0476190476190477,-0.1835721818064709
149,149,149,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0,1,1,1,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,2,1,0,1,1.0,2.0,1,1,0.5,149,1.0341207349081365,-0.1972643027241578
150,150,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1,1,1,2,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1,1,2,1,1,0,0,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2.0,2.0,2,1,0.4,150,1.0400943396226414,-0.2192159441657298
151,151,151,2,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2.0,2,1,1,1,1,2,1,0,2,1,2,1,2,1,0,0,1,0,2,1,1,2,2,2,2,1,2.0,0,1,1,1,1,1,0,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,2,0.0,2.0,1,0,0.4,151,1.0695364238410596,-0.2189837728499042
152,152,152,0,1,1,1,1,1,2,1,1,1,2,0,1,2,1,1,2.0,2,2,1,2,1,1,1,0,0,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2.0,1,1,1,1,1,0,2,1,2,1,1,1,2,1,1,0,0,1,1,1,2,1,1,2,1,2,0,0.0,2.0,1,1,0.4,152,1.072314049586777,-0.1707576366185021
153,153,153,0,2,2,1,1,1,0,0,1,1,1,2,1,2,1,1,2.0,2,2,1,1,2,1,1,1,1,1,1,0,1,1,1,2,2,2,0,1,2,2,1,2,1,1,2.0,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,0,2,1,1,1,1,2,2,2,0,0.0,0.0,3,0,0.4,153,1.0814332247557004,-0.0744466764687369
154,154,154,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1.0,2,1,0,1,0,0,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,0,2,1,0,1,1,1,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,0,2,1.0,2.0,0,1,0.5,154,1.0456989247311828,-0.1527320160924933
155,155,155,2,1,1,0,1,1,1,1,1,0,1,2,1,1,1,1,2.0,1,1,1,1,1,2,0,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2.0,0,1,1,1,1,1,1,1,0,1,1,1,1,2,0,1,1,2,1,1,2,0,1,2,1,0,1,1.0,2.0,0,1,0.4,155,1.069351230425056,-0.3702998960201854
156,156,156,1,1,0,1,1,1,2,1,1,2,0,1,1,2,1,1,1.0,2,1,1,1,1,2,0,2,1,1,1,2,2,2,2,1,2,0,2,2,1,2,1,1,1,1,0.0,0,1,1,1,2,1,1,1,1,1,1,0,1,2,2,1,1,1,1,0,1,1,1,2,1,0,2,2.0,2.0,2,2,0.4,156,1.0567765567765568,-0.3449906418133224
157,157,157,2,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,2.0,1,0,1,0,1,2,1,2,1,1,1,2,2,1,0,2,0,1,2,1,1,2,1,0,2,1,2.0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,1,0,1,0,2,1,2,2,2.0,2.0,2,2,0.4,157,1.071153846153846,-0.4778796637851745
158,158,158,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,2.0,2,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,0,2,1,2,0,1,2.0,2,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1.0,0.0,1,2,0.5,158,1.0438144329896908,-0.2296208445750716
159,159,159,1,1,0,1,1,1,1,1,1,0,2,0,0,2,2,2,2.0,1,0,1,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,1,1,2.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1,1,1,0,1,1,2,2.0,2.0,2,2,0.4,159,1.073643410852713,-0.2823220711174888
160,160,160,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0,0,1,1,1,2,1,1,2,0,0,2,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2.0,2,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,1,1,1,1,2,2,1,1.0,0.0,1,1,0.4,160,1.0465631929046564,-0.3478055770991594
161,161,161,1,1,1,1,1,2,2,1,1,1,0,0,1,2,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,1,1,2,0,1,2,1,1,2,1,0.0,2,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,0,2,1,1,1.0,1.0,2,1,0.6,161,1.0236051502145922,-0.0677786389720121
162,162,162,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1.0,1,1,0,1,1,2,0,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,2,1,1,1.0,2.0,1,1,0.6,162,1.0181268882175227,-0.1990956767705649
163,163,163,1,1,0,1,1,0,2,1,1,1,1,2,1,1,0,1,2.0,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,2,0,1,1,1,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,0,2,0.0,2.0,1,0,0.5,163,1.0436681222707425,-0.3684098215551366
164,164,164,2,1,0,1,1,2,1,2,1,1,1,0,1,2,1,1,2.0,1,0,1,1,1,1,1,0,1,1,0,1,2,1,0,1,1,1,2,1,1,2,1,1,1,1,1.0,2,1,1,1,2,1,1,0,0,1,1,2,1,2,1,2,1,1,2,1,2,1,1,0,2,2,2,2.0,2.0,0,1,0.4,164,1.0424710424710424,-0.2726855841286152
165,165,165,1,1,1,1,1,0,2,2,1,1,1,1,1,2,1,2,2.0,0,2,1,1,1,2,1,2,0,1,1,1,0,2,2,1,1,0,1,1,2,2,1,1,1,1,2.0,1,1,1,1,2,1,1,1,2,1,1,2,1,0,0,1,1,1,2,2,0,1,0,2,2,2,2,2.0,2.0,1,2,0.4,165,1.0512396694214876,-0.3236668825723198
166,166,166,0,1,1,1,1,0,2,1,1,1,0,0,1,2,1,1,2.0,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1.0,1,1,1,1,1,1,1,2,1,1,1,1,0,0,2,1,1,2,1,0,2,1,1,2,0,1,1,2.0,1.0,2,1,0.5,166,1.0305343511450382,-0.3116818328212584
167,167,167,2,1,1,0,0,1,2,1,1,1,0,1,1,1,1,1,2.0,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,0,2,1,1,1,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,2,1,1,1,0,1,0,1,1,1,0.0,1.0,2,1,0.5,167,1.020100502512563,-0.4165635629127016
168,168,168,1,1,1,1,1,0,2,1,1,1,1,2,1,2,1,0,2.0,2,1,1,1,2,2,2,2,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2.0,1,0,1,1,0,1,1,1,1,2,1,0,1,0,1,2,1,1,2,2,1,1,1,1,2,1,1,0.0,1.0,2,1,0.5,168,1.0535714285714286,-0.2266563909164899
169,169,169,2,1,1,0,1,1,2,1,1,1,1,1,1,2,1,1,0.0,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1,1,1,2.0,0,1,1,1,1,0,1,1,1,0,1,1,1,2,0,1,1,2,1,2,1,1,2,1,0,2,2,1.0,2.0,0,1,0.5,169,1.0439024390243905,-0.3298214326805909
170,170,170,1,1,1,1,1,2,1,0,1,1,0,2,0,1,1,1,1.0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2.0,1.0,1,1,0.6,170,1.0310880829015543,-0.2310699515328993
171,171,171,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1.0,1,1,1,1,2,0,2,1,1,1,1,1,0,1,1,1,1,0,2,1,1,2,1,1,1,1,1.0,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,2,2,1,1,1,2.0,1.0,1,2,0.5,171,1.0634573304157549,-0.1852094890919743
172,172,172,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,2.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1,1,1,1,2.0,1.0,2,1,0.6,172,1.0207100591715976,-0.3740959575726977
173,173,173,2,1,1,1,1,2,2,1,1,1,1,1,1,0,1,1,1.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1,1,0,1,1,1,1,1,1.0,2,1,1,1,1,1,1,0,1,1,1,1,2,0,1,1,1,1,1,1,1,0,2,1,2,1,2,1.0,1.0,1,1,0.5,173,1.0360576923076923,-0.1367424519347299
174,174,174,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,2.0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1.0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2.0,1.0,1,0,0.5,174,1.0089820359281436,-0.2871388559460202
175,175,175,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1.0,1,0,0,0,2,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1.0,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,0,2,1.0,2.0,1,1,0.4,175,1.0505263157894738,-0.1127591837557861
176,176,176,2,2,2,2,2,2,1,1,1,2,1,0,1,2,1,0,2.0,2,2,1,1,1,1,1,0,1,1,1,1,2,2,2,1,1,1,2,0,1,2,2,1,1,1,2.0,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,0,1,2,0,1,1,2,0,2,1,2.0,2.0,2,1,0.4,176,1.052132701421801,-0.1885228807443414
177,177,177,1,1,1,1,1,1,2,1,0,1,2,1,1,1,1,1,1.0,1,1,1,1,0,1,1,1,1,0,2,2,0,1,1,1,2,1,1,0,1,1,0,1,0,1,1.0,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,1,1,1,2,2.0,2.0,0,1,0.5,177,1.0444915254237288,-0.3160763018385994
178,178,178,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1.0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1.0,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,0.6,178,1.013477088948787,-0.3264799307713772
179,179,179,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2.0,1,1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,0,1,0,1,0,1,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1,1,1,2,1,2,1,2,2.0,2.0,1,0,0.5,179,1.0476190476190477,-0.4223994820058019
180,180,180,1,1,1,0,1,0,2,1,1,1,1,0,1,2,1,1,2.0,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1,2,1,2,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,0,1.0,2.0,2,1,0.5,180,1.04,-0.2325399869983095
181,181,181,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,2,2.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,1,2,1,1,1,1.0,2,1,1,0,1,1,1,1,2,1,1,0,1,0,0,1,1,1,1,1,1,1,2,2,1,2,0,2.0,2.0,1,2,0.5,181,1.0480961923847696,-0.1716745836828962
182,182,182,2,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,2.0,1,1,1,1,1,1,0,0,2,1,1,1,2,1,1,2,0,0,1,2,1,1,2,1,1,1,2.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,2,1,2,0.0,0.0,1,2,0.5,182,1.0522875816993464,-0.1352644665480183
183,183,183,1,0,1,1,1,0,1,1,1,1,1,2,0,2,1,2,2.0,1,2,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,0,2,0,2,1,1,1,1,1.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1.0,1.0,2,1,0.5,183,1.031746031746032,-0.3669148042847008
184,184,184,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,0.0,1,2,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,0,1,2.0,1,1,0,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2.0,1.0,1,1,0.6,184,1.0310077519379846,-0.2657139060146927
185,185,185,0,0,1,2,0,1,2,1,1,1,1,1,1,2,1,1,2.0,1,0,1,1,0,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1.0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,2,1,1,1,0,1,1,0,1,2,2,1,0,2.0,2.0,2,1,0.4,185,1.0769230769230769,-0.4070584948356584
186,186,186,0,1,1,1,1,0,2,0,1,0,1,2,1,0,1,1,1.0,1,1,1,1,2,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,0,1,1,1,2.0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1.0,2.0,1,1,0.5,186,1.0435835351089588,-0.3648953534843558
187,187,187,1,1,0,1,1,1,1,1,1,2,0,2,1,1,1,1,0.0,2,1,1,1,1,2,1,1,0,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,0,1,1,1,1,0,1,1,2,1,2,2,2.0,2.0,2,1,0.6,187,1.0248868778280542,-0.3119763580962599
188,188,188,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,1,0,1,1,2,1,1,2,1,1,1,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,1,1,1,1,1,1,0,1,2,2,1,1,2.0,1.0,2,1,0.6,188,1.033057851239669,-0.1906002123570815
189,189,189,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.0,2,1,0,1,1,1,1,2,0,1,1,0,1,1,1,1,2,1,0,2,2,1,1,1,1,1,2.0,1,1,1,2,2,1,1,2,1,0,2,1,1,1,0,1,1,1,2,0,0,1,1,1,2,2,2,1.0,1.0,1,0,0.4,189,1.0740740740740742,-0.1679453504358964
190,190,190,1,1,1,0,1,1,0,1,1,0,1,1,0,2,1,1,2.0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,0.0,1.0,1,1,0.6,190,1.0254237288135593,-0.1164635038132463
191,191,191,2,0,1,0,1,1,1,1,1,1,1,1,1,2,0,1,2.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,0,1,0,0,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,0,0,0,2.0,2.0,1,1,0.5,191,1.0307262569832405,-0.2998870605163133
192,192,192,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2.0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2.0,1,1,1,1,1,0,1,1,2,1,0,1,1,0,1,1,1,2,0,1,1,1,1,2,1,2,1,0.0,0.0,2,1,0.6,192,1.0265486725663715,-0.2175618016020033
193,193,193,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2.0,0.0,0,1,0.6,193,1.018867924528302,-0.1561904244953991
194,194,194,2,1,1,1,1,0,2,1,1,1,1,2,1,2,1,2,2.0,2,0,1,1,1,0,2,1,1,1,1,1,2,2,0,2,1,2,2,2,1,2,1,1,1,1,0.0,2,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,0,1,1,2,2,1,1,2,1,2,0,1.0,0.0,2,1,0.5,194,1.0225694444444444,-0.1820215862996665
195,195,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.0,2,0,1,1,0,2,2,1,0,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,1,1,2.0,1,1,1,1,0,1,1,1,1,1,2,2,2,2,1,1,1,0,2,1,1,1,2,2,2,2,2,2.0,2.0,0,1,0.5,195,1.0292397660818713,-0.2431003381166076
196,196,196,0,1,2,1,1,1,2,1,1,1,1,1,1,1,1,0,2.0,2,0,1,1,2,1,1,1,1,1,2,0,2,1,1,0,1,2,1,1,1,1,0,1,1,1,2.0,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,0,1,1,0,1,1,1,0,1,2,1,2,2.0,0.0,2,1,0.4,196,1.051792828685259,-0.2257458646842457
197,197,197,2,1,2,1,1,2,1,1,1,0,1,2,1,1,1,1,2.0,0,1,1,1,2,2,2,0,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,2,2,0,1,1,2,2,1,2,0,1,1,1,2.0,0.0,1,1,0.5,197,1.0441176470588236,-0.0632119368219791
198,198,198,2,1,1,1,1,1,0,1,1,1,1,2,1,2,1,2,2.0,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2.0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,2,1,1,2,1,1,1,1,1,1,1,0.0,1.0,2,0,0.6,198,1.0168067226890756,-0.2478455773665177
199,199,199,2,1,1,1,1,1,2,1,1,1,1,0,1,0,1,2,2.0,2,0,1,1,2,2,1,2,1,1,1,1,1,1,2,0,1,2,2,0,1,2,2,1,1,1,2.0,1,2,1,1,2,1,1,1,2,1,1,2,1,2,0,1,1,2,0,1,2,1,0,1,1,2,1,0.0,0.0,2,2,0.4,199,1.0444444444444445,-0.184252021055877
0,0,0,1,1,1,1,1,1,2,1,1,0,1,2,0,1,1,2,2.0,2,1,1,2,0,2,2,2,1,1,1,2,2,1,2,1,1,1,1,0,1,1,1,2,1,1,2.0,0,1,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,0,1,1,0,1,2,0,2.0,,2,1,0.4,0,1.0894160583941606,-0.341732977000056
1,1,1,1,0,1,1,1,0,0,1,2,0,1,1,0,1,1,1,0.0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,0,2,1,1,2,1,1.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.0,0.0,1,1,0.5,1,1.0438144329896908,-0.0178220585468374
2,2,2,2,1,1,1,2,1,1,0,1,1,1,1,1,2,1,0,1.0,1,1,1,1,1,0,1,1,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,2,1,0.0,1,1,1,0,1,0,1,1,2,1,1,1,1,2,2,1,2,2,1,0,2,1,1,2,1,2,2,1.0,0.0,2,2,0.4,2,1.0637898686679177,-0.1986503396943607
3,3,3,0,1,1,0,1,1,1,1,1,2,0,1,1,2,1,1,1.0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1.0,0.0,1,0,0.6,3,1.0251889168765742,-0.1113728822783816
4,4,4,1,0,1,1,1,1,1,1,1,0,1,2,1,1,1,2,2.0,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1.0,1,1,0,1,1,1,0,2,1,1,1,0,1,1,0,2,1,1,1,2,1,1,1,2,1,0,1,1.0,0.0,1,1,0.6,4,1.029776674937965,-0.2643405347569943
5,5,5,2,1,1,1,1,1,2,0,0,1,1,1,1,2,1,0,0.0,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,2,1,2,2,2,2,2,2.0,2.0,0,1,0.6,5,1.016548463356974,-0.2926037570499145
6,6,6,1,0,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1.0,1,1,1,1,1,1,1,2,0,0,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,0,1,1,2.0,1.0,0,1,0.6,6,1.0151515151515151,-0.2636249360894894
7,7,7,1,1,2,1,1,2,1,1,2,1,1,1,1,1,0,2,1.0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,2,0,0,2,1,1.0,0.0,1,1,0.4,7,1.051685393258427,-0.0987344058198408
8,8,8,1,1,1,1,1,0,2,1,0,1,1,1,1,0,1,2,2.0,1,2,1,1,2,1,1,2,1,1,0,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2.0,1,1,1,1,0,0,1,2,1,2,1,2,1,1,2,1,0,2,1,0,1,1,1,0,2,1,1,3.0,1.0,1,0,0.4,8,1.0720524017467248,-0.2298566343824603
9,9,9,0,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2.0,1,2,1,1,1,0,1,1,1,1,2,1,2,1,1,1,0,1,2,1,1,2,1,0,1,1,1.0,1,1,1,1,1,1,1,1,0,1,0,1,0,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2.0,1.0,2,1,0.6,9,1.0275,-0.388444054611424
10,10,10,0,1,1,1,1,1,2,1,0,0,1,2,1,1,1,0,1.0,1,2,1,1,2,1,1,1,1,1,2,0,0,1,1,1,1,1,2,0,2,2,1,0,1,1,2.0,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,0,1,2,2,1,1,1,2.0,2.0,0,1,0.5,10,1.050485436893204,-0.21858206821015
11,11,11,2,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,2.0,1,1,1,1,1,1,1,0,0,1,2,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1.0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,2,0.0,2.0,2,1,0.5,11,1.034920634920635,-0.1927776994607441
12,12,12,1,1,0,0,1,0,0,1,1,1,1,1,1,2,1,1,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,2,1,1,1,0,0,1,1,0,1,1,2,1,2,1,1,2,2,1,1,1,1,1,0,1,2,1,1.0,2.0,2,1,0.6,12,1.024390243902439,-0.2249820795432399
13,13,13,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0.0,1,1,1,1,1,1,1,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2.0,1.0,2,0,0.6,13,1.0383631713554988,-0.2628724944757545
14,14,14,1,1,1,1,0,1,1,1,1,1,0,2,0,1,1,1,1.0,1,1,1,1,1,0,1,1,0,0,1,0,2,1,1,0,1,1,2,1,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,0,1,2,1,1,1,1,1,1,2,0.0,2.0,1,1,0.4,14,1.061904761904762,-0.280288382888629
15,15,15,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2.0,0,1,1,2,1,1,1,2,1,1,0,0,2,1,0,2,2,1,1,1,1,1,1,1,1,1,1.0,1,1,1,0,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,0.0,0.0,2,2,0.4,15,1.0524017467248907,-0.1610698164516832
16,16,16,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,2,1,1,2,1,1,0,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1.0,1.0,1,1,0.5,16,1.012779552715655,-0.2031492322859969
17,17,17,1,1,1,1,1,1,0,1,1,1,1,2,1,2,1,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,1,1,2.0,0,0,1,1,2,1,1,2,2,2,1,2,1,0,2,1,1,1,1,1,2,1,1,1,0,2,1,2.0,2.0,2,1,0.5,17,1.0371134020618558,-0.2756746219563138
