,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q,EPH,corr
748,748,748,4.0,3.0,1.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,,2.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,,2.0,4.0,5,148,0.3,1.401151631477927,-0.4089131928801988
749,749,749,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,149,0.3,1.1557177615571776,-0.3922196230794085
750,750,750,4.0,3.0,2.0,,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,6,150,0.3,1.5035714285714288,-0.596192632746489
751,751,751,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2,151,0.3,1.0783847980997625,-0.3341138671789951
752,752,752,0.0,4.0,4.0,,4.0,3.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,6,152,0.3,1.5461393596986817,-0.2066418274632823
753,753,753,0.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,,6,153,0.3,1.342911877394636,-0.3137409773172224
754,754,754,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3,154,0.3,1.1123853211009174,-0.4674113520989746
755,755,755,2.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,3.0,4.0,0.0,4.0,3.0,3.0,0.0,1.0,4.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,4.0,,3.0,4.0,6,155,0.3,1.525812619502868,-0.2691393911451046
756,756,756,3.0,,0.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,6,156,0.3,1.3629191321499017,-0.5888991967981877
757,757,757,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,157,0.3,1.048913043478261,-0.3108834170724874
758,758,758,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2,158,0.3,1.0606796116504855,-0.5141092583409336
759,759,759,3.0,4.0,1.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,0.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,,3.0,0.0,5,159,0.3,1.388560157790927,-0.4600343707791965
760,760,760,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,160,0.3,1.07035175879397,-0.3928027564363796
761,761,761,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,,3.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,5,161,0.3,1.3675564681724846,-0.4140526357087786
762,762,762,4.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,4.0,3.0,5.0,5,162,0.3,1.427710843373494,-0.6396226052275396
763,763,763,3.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,3,163,0.3,1.15990990990991,-0.3294626153551327
764,764,764,3.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2,164,0.3,1.0661577608142494,-0.2655046512401637
765,765,765,3.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2,165,0.3,1.0921985815602837,-0.2533317303954153
766,766,766,3.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3,166,0.3,1.1299303944315546,-0.3687487668055256
767,767,767,3.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3,167,0.3,1.1310043668122272,-0.2795968220928984
768,768,768,2.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,3,168,0.3,1.1378555798687089,-0.4477730515849169
769,769,769,2.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,5,169,0.3,1.3597560975609757,-0.2829159085498264
770,770,770,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,4,170,0.3,1.279120879120879,-0.522363026155302
771,771,771,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2,171,0.3,1.0554089709762533,-0.387903440565641
772,772,772,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,4,172,0.3,1.281573498964803,-0.465136023209415
773,773,773,4.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,3.0,,6,173,0.3,1.4396887159533074,-0.3886782383229707
774,774,774,3.0,4.0,1.0,,2.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,,2.0,2.0,6,174,0.3,1.4249512670565303,-0.3785369550505613
775,775,775,1.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,6,175,0.3,1.4068441064638784,-0.5258436389472244
776,776,776,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2,176,0.3,1.0800970873786409,-0.2345990547700724
777,777,777,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,3,177,0.3,1.1291866028708133,-0.3243122970502134
778,778,778,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,5,178,0.3,1.3515037593984962,-0.4760138346095966
779,779,779,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3,179,0.3,1.124105011933174,-0.2085846665709157
780,780,780,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,3,180,0.3,1.146017699115044,-0.2743657369138989
781,781,781,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,3.0,3,181,0.3,1.160092807424594,-0.2567596046516056
