0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,complex_param,EPH,corr
0.0,2,2.0,1,2,1.0,,2.0,2.0,2.0,2.0,,1,,1,0.0,,,,1,,,,0.0,,2,2,0.0,,,2.0,,2.0,0.0,1.0,0.0,,2.0,,2,,2.0,2,,0.0,2.0,2,2.0,2.0,2,2.0,,,2.0,2.0,,0.0,,,,,,,0.0,,2,2.0,,,,,0.0,,,2.0,115,8,1.4067357512953367,0.4789984176664722
0.0,1,2.0,1,0,0.0,,2.0,2.0,2.0,1.0,,2,,2,,0.0,0.0,,1,,,,2.0,,2,2,,,,2.0,,2.0,,0.0,,,,,2,2.0,2.0,2,,,2.0,2,2.0,1.0,1,2.0,2.0,0.0,2.0,2.0,,0.0,,,,,,,,,2,,,,,0.0,,0.0,,2.0,116,8,1.4094993581514763,0.3999096467363961
,2,2.0,1,2,2.0,,2.0,2.0,2.0,2.0,1.0,2,,2,,,,,1,,0.0,,2.0,,2,2,,,0.0,0.0,2.0,,,,,0.0,2.0,,2,2.0,2.0,1,0.0,0.0,2.0,2,0.0,,1,1.0,2.0,,2.0,0.0,,2.0,0.0,2.0,,,,2.0,,,2,1.0,,,,,0.0,2.0,,,117,8,1.391979301423027,0.3259314102889373
,2,2.0,1,1,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1,0.0,0,2.0,,1.0,2.0,1,2.0,0.0,2.0,2.0,,1,1,2.0,,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,,2,2.0,1.0,1,,2.0,2.0,1,1.0,2.0,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,1.0,2.0,2.0,0,,,2.0,,,,,,2.0,118,8,1.3224115334207078,-0.33783768637539946
,2,2.0,2,1,,,1.0,2.0,2.0,,,1,0.0,2,,,,,2,0.0,,,0.0,,2,1,,,,0.0,,2.0,,,,,2.0,0.0,2,2.0,1.0,2,,,2.0,2,2.0,,2,2.0,,,,2.0,1.0,2.0,0.0,,0.0,2.0,0.0,2.0,,,2,,,,0.0,0.0,,,,,119,8,1.3925925925925926,0.5076949249203648
,0,2.0,0,2,,,2.0,2.0,2.0,2.0,,0,,2,2.0,0.0,,0.0,1,2.0,,,2.0,,2,1,,,,2.0,0.0,2.0,2.0,2.0,,1.0,2.0,,2,0.0,2.0,2,1.0,,2.0,2,2.0,,1,2.0,2.0,,1.0,2.0,,2.0,1.0,2.0,2.0,,,2.0,,,1,,0.0,0.0,,,0.0,,,2.0,120,8,1.4768211920529801,0.12083199736700831
,2,2.0,1,2,,,1.0,2.0,2.0,2.0,2.0,1,,2,0.0,,0.0,2.0,1,0.0,2.0,,1.0,,2,0,,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2.0,2.0,0,,,2.0,1,2.0,,1,2.0,2.0,1.0,2.0,2.0,,2.0,,2.0,2.0,,0.0,0.0,0.0,2.0,2,,,2.0,,,,,,2.0,121,8,1.4246947082767978,-0.021283847194328763
2.0,1,2.0,0,0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0,,1,2.0,,2.0,2.0,1,2.0,1.0,2.0,2.0,,1,1,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2.0,1.0,1,,0.0,2.0,0,0.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,,,,0.0,0.0,122,8,1.3470744680851063,-0.49917407908233025
,3,3.0,2,2,,,3.0,3.0,2.0,3.0,,3,,3,1.0,,,,2,3.0,,,0.0,0.0,3,3,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,3,,3.0,0,0.0,,0.0,3,3.0,,3,3.0,3.0,,,3.0,,3.0,2.0,,,,,3.0,3.0,3.0,2,,1.0,0.0,,0.0,,0.0,0.0,3.0,123,8,1.7338603425559946,0.2866972098619653
,2,2.0,1,1,2.0,0.0,2.0,2.0,2.0,2.0,,1,,2,2.0,0.0,2.0,,0,2.0,2.0,,2.0,,2,2,,,2.0,2.0,2.0,0.0,,2.0,0.0,0.0,2.0,,1,2.0,2.0,1,2.0,,2.0,2,0.0,2.0,1,2.0,2.0,,2.0,1.0,,2.0,,0.0,,,,,0.0,2.0,2,,0.0,2.0,,,,,,,124,8,1.396,0.03575797094194936
,2,2.0,2,2,,0.0,2.0,0.0,2.0,0.0,,1,0.0,2,2.0,,2.0,2.0,2,,,2.0,2.0,0.0,2,1,,1.0,,2.0,2.0,,,2.0,,0.0,,,2,2.0,2.0,1,,,,0,2.0,1.0,2,2.0,,2.0,2.0,0.0,,2.0,,,,,,,,,2,,,0.0,,,,0.0,,1.0,125,8,1.433639947437582,0.33282120659841113
2.0,2,0.0,1,1,2.0,,2.0,2.0,2.0,2.0,2.0,1,,2,,,2.0,2.0,1,0.0,2.0,,0.0,,1,1,0.0,,,2.0,2.0,0.0,,2.0,0.0,2.0,0.0,0.0,1,2.0,1.0,2,,,2.0,2,0.0,2.0,2,2.0,2.0,,2.0,2.0,,2.0,,,2.0,,,2.0,2.0,2.0,2,2.0,2.0,2.0,,,,,0.0,2.0,126,8,1.389416553595658,-0.13791306224247
,0,2.0,2,1,0.0,0.0,2.0,0.0,2.0,2.0,,2,,2,,,2.0,2.0,1,1.0,2.0,,2.0,,1,0,,,,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,1,0.0,1.0,2,,2.0,2.0,2,0.0,2.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,,2.0,2,0.0,,,,,,,2.0,0.0,127,8,1.427041499330656,-0.11277167094087022
,1,1.0,1,1,0.0,,2.0,2.0,2.0,2.0,2.0,2,0.0,0,2.0,,2.0,0.0,1,2.0,2.0,1.0,2.0,,2,1,,,,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,,2,2.0,2.0,2,0.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,2.0,0.0,2.0,2.0,,2.0,0.0,,,0.0,2.0,2.0,1,1.0,1.0,0.0,,,,,,2.0,128,8,1.3328611898016998,0.0795131720866233
2.0,2,2.0,1,0,2.0,,1.0,0.0,0.0,2.0,2.0,1,,2,1.0,,2.0,2.0,1,2.0,2.0,,0.0,,2,1,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2,2.0,2.0,0,0.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,,2.0,2.0,0.0,2.0,2.0,2.0,0.0,,,2.0,0.0,2.0,1,,2.0,2.0,,,,,,2.0,129,8,1.408450704225352,-0.1909633387474422
3.0,2,2.0,0,2,3.0,0.0,2.0,2.0,3.0,2.0,3.0,1,,2,3.0,,3.0,3.0,2,3.0,0.0,3.0,3.0,0.0,2,2,3.0,,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,2,3.0,2.0,1,0.0,3.0,2.0,2,1.0,3.0,2,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,,,3.0,3.0,3.0,2,3.0,3.0,3.0,2.0,,,0.0,,3.0,130,8,1.4919454770755887,-0.32676125850029863
,2,2.0,2,1,2.0,,2.0,2.0,1.0,0.0,,1,0.0,2,2.0,1.0,2.0,2.0,1,2.0,2.0,,2.0,,1,1,,,2.0,0.0,2.0,2.0,,2.0,0.0,2.0,2.0,,1,2.0,0.0,1,,2.0,2.0,2,2.0,2.0,1,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,2.0,,2.0,2,2.0,,,,,,,,0.0,131,8,1.3873144399460189,-0.09555391793034325
,2,0.0,1,0,2.0,,0.0,2.0,2.0,2.0,2.0,1,,2,2.0,,1.0,2.0,0,2.0,2.0,2.0,0.0,,2,1,,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1,2.0,2.0,1,,2.0,1.0,2,1.0,2.0,0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,,1.0,0.0,2.0,1,2.0,2.0,2.0,2.0,,,,,2.0,132,8,1.397018970189702,-0.36057026392727126
,1,2.0,1,1,2.0,,2.0,1.0,2.0,2.0,2.0,1,,2,0.0,,2.0,2.0,1,2.0,0.0,2.0,2.0,,2,0,,,,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,,2,1.0,0.0,1,,2.0,2.0,1,2.0,2.0,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,,0.0,2.0,2.0,1,2.0,,2.0,1.0,0.0,,,,2.0,133,8,1.3360433604336044,-0.21139455025152348
,1,2.0,1,1,,,2.0,2.0,2.0,,,0,,2,,,,2.0,1,0.0,2.0,,2.0,,2,2,,,,0.0,2.0,2.0,,2.0,,,0.0,,0,2.0,2.0,2,,2.0,2.0,2,2.0,,2,2.0,2.0,,0.0,2.0,,2.0,,0.0,2.0,,0.0,2.0,,2.0,1,,,,,,0.0,,0.0,2.0,134,8,1.4829842931937174,0.03167494365778527
3.0,2,2.0,2,0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1,0.0,2,3.0,,0.0,3.0,2,3.0,3.0,3.0,2.0,0.0,2,1,3.0,,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,0,2.0,3.0,2,3.0,3.0,2.0,2,2.0,0.0,1,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,,3.0,0.0,0.0,2,2.0,3.0,3.0,3.0,3.0,,,,3.0,135,8,1.5054021608643458,-0.4086554792316383
,0,3.0,3,3,2.0,,3.0,2.0,3.0,3.0,,3,,3,3.0,,3.0,3.0,0,3.0,,3.0,3.0,0.0,3,2,2.0,0.0,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,2,3.0,0.0,1,0.0,,3.0,3,3.0,,3,3.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,,3.0,,,3.0,,,3,,0.0,,,,,,,3.0,136,8,1.8717948717948718,0.2208069779255516
0.0,1,1.0,2,2,0.0,,2.0,2.0,2.0,0.0,,1,,1,2.0,,2.0,2.0,1,2.0,0.0,2.0,2.0,,2,2,2.0,,,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,,1,2.0,1.0,1,,0.0,0.0,1,0.0,2.0,1,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,2.0,2.0,2,2.0,,2.0,,,,,,2.0,137,8,1.340689655172414,-0.19693871612148175
,2,1.0,0,2,,,2.0,2.0,2.0,2.0,0.0,0,,2,,,,,0,2.0,0.0,,2.0,0.0,2,2,,,2.0,2.0,0.0,1.0,,2.0,2.0,2.0,2.0,1.0,2,,2.0,1,0.0,2.0,2.0,0,1.0,,2,1.0,2.0,,2.0,2.0,,2.0,,,,,,2.0,2.0,,2,,,2.0,,1.0,,0.0,,2.0,138,8,1.528301886792453,0.09074328096862194
,2,2.0,1,1,0.0,,0.0,0.0,2.0,2.0,,2,,2,2.0,,2.0,2.0,1,2.0,2.0,,2.0,,2,1,,0.0,,2.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2,0.0,1.0,2,2.0,,2.0,2,2.0,2.0,1,0.0,,,2.0,2.0,2.0,2.0,0.0,2.0,2.0,,,2.0,,2.0,1,2.0,0.0,,,,1.0,,,2.0,139,8,1.4151193633952255,-0.05035636223600159
2.0,0,2.0,1,1,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1,,0,2.0,,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,1,0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,2.0,0.0,1,2.0,1.0,2.0,0,1.0,2.0,1,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,,,,2.0,2.0,140,8,1.2959582790091264,-0.5852369544573037
2.0,0,2.0,1,1,0.0,,1.0,1.0,1.0,2.0,2.0,2,,2,0.0,2.0,2.0,2.0,1,0.0,2.0,2.0,2.0,,2,1,,,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,,2,2.0,0.0,1,,2.0,2.0,2,0.0,2.0,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,0.0,2.0,,,2.0,2.0,2.0,1,2.0,2.0,1.0,,0.0,,,2.0,2.0,141,8,1.339779005524862,-0.24138444162422668
0.0,1,1.0,0,2,0.0,,2.0,2.0,2.0,2.0,2.0,2,,2,,0.0,2.0,2.0,1,2.0,2.0,,2.0,,2,2,,,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,0.0,,1,2.0,0.0,1,,,2.0,2,0.0,2.0,1,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,0.0,2.0,,,2.0,0.0,2.0,1,2.0,2.0,2.0,,,,,,2.0,142,8,1.411095305832148,-0.10643983218591113
0.0,1,2.0,2,2,0.0,,2.0,2.0,2.0,2.0,2.0,1,,2,,,2.0,2.0,1,2.0,2.0,,2.0,2.0,1,1,,,,1.0,0.0,2.0,2.0,2.0,,2.0,0.0,,2,2.0,1.0,0,,0.0,2.0,1,2.0,0.0,2,1.0,2.0,2.0,2.0,0.0,,2.0,0.0,2.0,2.0,2.0,,2.0,1.0,2.0,2,2.0,,,0.0,,,,,2.0,143,8,1.367911479944675,0.0041018515714486194
,1,2.0,2,2,0.0,,,2.0,2.0,2.0,,2,,2,,,,,0,,,,2.0,0.0,2,2,,,,2.0,,2.0,,2.0,,,,,0,0.0,2.0,2,0.0,0.0,,2,0.0,2.0,1,2.0,,,2.0,2.0,0.0,1.0,,,,,,,,,2,2.0,,,,0.0,2.0,,1.0,,144,8,1.504551365409623,0.26834291339927746
,1,2.0,2,0,,,0.0,2.0,2.0,2.0,0.0,2,,2,2.0,,2.0,2.0,2,2.0,2.0,,1.0,,2,1,,0.0,,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,,0,2.0,2.0,0,,0.0,2.0,2,1.0,2.0,1,2.0,2.0,2.0,1.0,2.0,,0.0,,,2.0,,,2.0,,2.0,2,0.0,,,,0.0,,,,1.0,145,8,1.4624829467939973,0.011598443885450086
,1,2.0,2,2,,,2.0,2.0,2.0,2.0,,1,,2,,,,1.0,1,2.0,,2.0,0.0,,2,2,,,,2.0,2.0,2.0,2.0,2.0,,,2.0,,2,,2.0,0,,,0.0,1,2.0,,2,2.0,0.0,2.0,2.0,2.0,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2,,,2.0,2.0,1.0,,,0.0,,146,8,1.4202702702702703,0.2346813166169387
,1,2.0,2,1,2.0,2.0,2.0,2.0,0.0,1.0,,1,,2,2.0,,2.0,2.0,1,2.0,2.0,2.0,2.0,,2,0,,0.0,,2.0,1.0,0.0,,2.0,1.0,2.0,2.0,,0,2.0,1.0,2,,2.0,1.0,2,1.0,0.0,1,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,1,2.0,2.0,2.0,,,,,,2.0,147,8,1.3729246487867177,-0.2208868617605956
0.0,1,1.0,1,2,0.0,,2.0,0.0,2.0,2.0,2.0,1,,2,2.0,,2.0,2.0,1,2.0,2.0,2.0,0.0,,1,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,1,2.0,1.0,0,,2.0,0.0,2,2.0,2.0,1,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,1.0,0.0,2.0,2.0,1,2.0,,2.0,,,0.0,1.0,,2.0,148,8,1.343046357615894,-0.27979497492649796
3.0,2,3.0,2,2,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2,,2,3.0,,1.0,3.0,2,0.0,0.0,1.0,3.0,,0,2,3.0,,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,,2,3.0,1.0,1,,0.0,2.0,0,2.0,2.0,2,3.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,,3.0,3.0,3.0,2,3.0,3.0,3.0,3.0,3.0,,0.0,3.0,0.0,149,8,1.5163636363636364,-0.41985223163905466
,2,2.0,1,2,,,2.0,2.0,2.0,,,2,,2,,2.0,,,2,0.0,2.0,0.0,2.0,,2,1,,,,0.0,2.0,2.0,,2.0,0.0,,2.0,,1,,0.0,2,,,1.0,2,2.0,,2,2.0,,,,1.0,,2.0,,,2.0,,0.0,2.0,,0.0,2,0.0,0.0,,0.0,,,,,2.0,150,8,1.4046997389033942,0.4051003571694676
,0,3.0,3,2,,,0.0,3.0,3.0,3.0,,3,,3,0.0,,3.0,0.0,2,3.0,3.0,0.0,3.0,,3,2,,0.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3,3.0,1.0,3,,3.0,2.0,2,3.0,,2,3.0,3.0,0.0,2.0,3.0,,3.0,,,3.0,0.0,,3.0,,3.0,2,0.0,,3.0,,1.0,,,0.0,3.0,151,8,1.7077131258457374,0.14967182570341184
,2,2.0,1,0,,,2.0,0.0,1.0,1.0,,0,,0,2.0,,2.0,2.0,1,2.0,0.0,2.0,1.0,,2,2,2.0,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,,1,2.0,2.0,1,0.0,,1.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2,,0.0,2.0,0.0,,,,,2.0,152,8,1.42296918767507,-0.1321831398660295
,1,2.0,1,0,,,2.0,2.0,2.0,2.0,2.0,2,0.0,1,2.0,,2.0,0.0,0,2.0,2.0,,2.0,,1,1,,,,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,,2,2.0,2.0,1,,0.0,2.0,2,2.0,0.0,0,2.0,2.0,,2.0,2.0,,2.0,,,0.0,,,2.0,,0.0,2,2.0,,,,,,,,0.0,153,8,1.4758064516129032,-0.019326897749230028
,2,0.0,0,2,0.0,0.0,2.0,2.0,2.0,2.0,,2,0.0,2,,0.0,,,1,,,2.0,2.0,,1,2,,,0.0,2.0,2.0,2.0,,,,1.0,,,1,0.0,2.0,2,,,,2,1.0,2.0,1,2.0,2.0,,2.0,2.0,,0.0,,,2.0,,,,,,2,2.0,,,,,,,,0.0,154,8,1.434782608695652,0.2482404220850508
,1,0.0,1,0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0,,2,2.0,,2.0,2.0,1,2.0,2.0,2.0,1.0,,2,1,2.0,,,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,,2,2.0,2.0,1,,2.0,0.0,1,2.0,2.0,1,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,0.0,1,2.0,2.0,0.0,2.0,2.0,,2.0,,2.0,155,8,1.3448275862068966,-0.4306490492466297
,1,2.0,2,1,2.0,0.0,0.0,2.0,0.0,2.0,,1,,2,2.0,,2.0,0.0,1,2.0,2.0,,2.0,,2,1,2.0,,,0.0,2.0,2.0,,2.0,0.0,2.0,2.0,,1,2.0,1.0,1,,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,0.0,2.0,,2.0,,2.0,2.0,,,2.0,,2.0,2,0.0,,,0.0,,,,0.0,2.0,156,8,1.3758300132802126,-0.09151766649506443
,2,1.0,1,0,2.0,,2.0,2.0,1.0,2.0,2.0,1,0.0,1,2.0,,0.0,1.0,1,2.0,2.0,,2.0,,2,0,2.0,,,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,,0,2.0,2.0,1,,0.0,2.0,1,2.0,2.0,1,2.0,2.0,,2.0,2.0,,2.0,2.0,0.0,2.0,2.0,,2.0,0.0,2.0,2,2.0,2.0,0.0,2.0,,,,,2.0,157,8,1.3736413043478262,-0.17329302582849454
3.0,2,2.0,0,1,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1,0.0,2,3.0,,3.0,3.0,2,2.0,3.0,3.0,2.0,,2,1,0.0,,3.0,2.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,2,3.0,2.0,2,,0.0,2.0,2,2.0,3.0,2,2.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,3.0,0.0,2,3.0,3.0,2.0,0.0,3.0,0.0,,3.0,3.0,158,8,1.5079559363525092,-0.4018316019536034
,0,2.0,2,2,,,2.0,2.0,2.0,2.0,,1,,2,,0.0,0.0,1.0,0,,,0.0,2.0,,2,1,,,,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,,1,2.0,1.0,0,,2.0,2.0,1,2.0,,2,2.0,2.0,2.0,2.0,2.0,,1.0,0.0,,2.0,,0.0,2.0,,2.0,2,0.0,,2.0,,,,,,2.0,159,8,1.4665775401069518,0.0936235262190714
,2,2.0,1,2,0.0,1.0,2.0,2.0,0.0,2.0,,1,,2,,,2.0,2.0,1,2.0,2.0,,2.0,,1,2,2.0,,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,,1,2.0,2.0,1,,,0.0,2,2.0,2.0,0,1.0,,,2.0,2.0,,0.0,0.0,2.0,2.0,,,2.0,2.0,2.0,2,,,2.0,0.0,,,,,,160,8,1.4320323014804845,-0.06326752165720978
,2,2.0,1,1,2.0,,0.0,2.0,0.0,2.0,2.0,1,,1,2.0,,2.0,2.0,1,2.0,0.0,2.0,2.0,,1,1,2.0,,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1,2.0,1.0,1,,2.0,1.0,0,2.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,,,2.0,2.0,2.0,1,2.0,2.0,2.0,0.0,,,0.0,,2.0,161,8,1.3290488431876606,-0.4656724291191972
,2,2.0,1,2,0.0,,2.0,2.0,2.0,2.0,2.0,1,,0,2.0,,2.0,2.0,1,0.0,0.0,,2.0,,0,1,,,0.0,2.0,2.0,0.0,,0.0,2.0,2.0,2.0,,1,2.0,2.0,1,,,2.0,2,2.0,2.0,1,2.0,2.0,,2.0,2.0,,2.0,,,2.0,,,2.0,2.0,0.0,1,,2.0,2.0,,,,0.0,,2.0,162,8,1.3874833555259654,-0.08166810827834622
,1,2.0,1,1,2.0,,2.0,2.0,2.0,1.0,,2,,2,2.0,,2.0,2.0,1,2.0,2.0,0.0,2.0,,2,1,2.0,,0.0,2.0,2.0,2.0,,0.0,2.0,2.0,2.0,0.0,1,0.0,1.0,2,,2.0,2.0,0,1.0,2.0,0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,,,0.0,,,2.0,,1.0,2,0.0,,,,,,,,2.0,163,8,1.3828647925033468,-0.07610981218178138
2.0,1,1.0,1,1,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1,,0,2.0,,1.0,2.0,0,2.0,2.0,2.0,2.0,,2,0,2.0,,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,,0,2.0,2.0,1,,2.0,0.0,0,1.0,0.0,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,2.0,2,2.0,2.0,2.0,2.0,,,,1.0,2.0,164,8,1.3415265200517466,-0.6002731735398065
2.0,1,2.0,1,0,2.0,,2.0,0.0,2.0,2.0,2.0,1,,1,2.0,,2.0,2.0,1,0.0,2.0,2.0,2.0,0.0,2,1,2.0,,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,2,0.0,1.0,2,,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,1.0,2.0,2.0,0,2.0,2.0,2.0,,0.0,,,,2.0,165,8,1.4076704545454546,-0.34828075922509616
3.0,2,3.0,2,2,3.0,3.0,2.0,0.0,2.0,2.0,3.0,1,0.0,1,3.0,,3.0,3.0,2,3.0,3.0,3.0,2.0,,1,1,3.0,,0.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,,0,0.0,2.0,2,,3.0,2.0,2,0.0,3.0,2,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,2,3.0,3.0,3.0,0.0,3.0,,,0.0,3.0,166,8,1.521419828641371,-0.39048886120704285
,2,0.0,2,2,,,2.0,0.0,1.0,,,2,0.0,2,,,,,2,2.0,,,2.0,,2,1,,0.0,0.0,2.0,0.0,0.0,,2.0,2.0,2.0,,,2,1.0,0.0,1,,,2.0,2,2.0,,2,2.0,,,2.0,2.0,,2.0,,,2.0,,,,2.0,,2,2.0,,,0.0,,,,,0.0,167,8,1.4802110817941954,0.3062858104757126
,1,2.0,1,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,,0,2.0,,2.0,0.0,0,2.0,2.0,1.0,2.0,,1,1,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1,2.0,2.0,1,,2.0,2.0,2,2.0,1.0,1,2.0,2.0,0.0,2.0,2.0,,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1,2.0,,0.0,1.0,,,,0.0,2.0,168,8,1.3431786216596344,-0.0684488365922692
,2,0.0,1,2,2.0,,2.0,2.0,2.0,1.0,,1,,2,2.0,,0.0,2.0,1,2.0,2.0,,2.0,,2,1,,,0.0,2.0,0.0,2.0,2.0,1.0,,0.0,2.0,,2,1.0,2.0,1,,2.0,2.0,1,2.0,2.0,1,1.0,0.0,2.0,2.0,0.0,2.0,2.0,,1.0,2.0,0.0,,0.0,2.0,2.0,2,,2.0,2.0,,,0.0,,,,169,8,1.3503355704697986,-0.0033370687091649775
,2,0.0,1,1,2.0,,1.0,2.0,2.0,2.0,2.0,2,,2,2.0,,2.0,2.0,1,2.0,0.0,2.0,2.0,,2,1,0.0,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1,2.0,1.0,0,,2.0,2.0,2,0.0,2.0,1,0.0,2.0,2.0,2.0,2.0,,2.0,,2.0,0.0,2.0,,2.0,2.0,0.0,2,0.0,,,,,,,2.0,2.0,170,8,1.372739916550765,-0.1914626840112605
,0,2.0,2,1,,,2.0,2.0,,2.0,0.0,1,,2,0.0,,2.0,1.0,1,,,,2.0,,2,2,,0.0,,,2.0,,0.0,2.0,,2.0,2.0,,2,,2.0,2,,,2.0,2,0.0,,2,2.0,2.0,,2.0,0.0,,2.0,,,0.0,,,,,,2,0.0,,,,0.0,,,,,171,8,1.5032341526520052,0.33411373173108627
0.0,1,2.0,1,2,2.0,,2.0,2.0,2.0,0.0,,1,,2,2.0,,0.0,0.0,1,2.0,2.0,,2.0,,2,1,,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,1,2.0,2.0,1,,1.0,2.0,1,2.0,2.0,1,2.0,0.0,2.0,2.0,2.0,2.0,0.0,,2.0,2.0,,2.0,2.0,0.0,2.0,2,2.0,,2.0,1.0,,,,,0.0,172,8,1.353846153846154,-0.03862166102085755
