0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,simple_param,EPH,corr
,,1.0,2.0,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,2.0,,1.0,,0.0,,2.0,2.0,1.0,1.0,,,0.0,0.0,2.0,1.0,,1.0,1.0,0.0,1.0,,2.0,2.0,,2.0,0.0,0.0,2.0,2.0,0.0,,,2.0,,2.0,2.0,0.0,1.0,,0.0,,,1.0,,,,2.0,,2.0,,,,,0.0,,,,117,0.05,1.5253623188405796,0.24841425916717264
,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,,2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,,,3.0,3.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,,,1.0,3.0,2.0,3.0,3.0,,3.0,,3.0,,,,2.0,2.0,0.0,1.0,1.0,,,,0.0,,0.0,3.0,2.0,,0.0,2.0,,,3.0,,3.0,,,3.0,118,0.05,1.8748615725359912,-0.051439886383899854
,2.0,,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,,,,3.0,3.0,2.0,0.0,2.0,,0.0,,,3.0,,3.0,3.0,0.0,,2.0,3.0,1.0,3.0,,1.0,0.0,2.0,3.0,3.0,3.0,,2.0,,3.0,1.0,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,,3.0,,1.0,119,0.05,1.6893764434180139,0.07131127417011618
,0.0,2.0,0.0,,2.0,1.0,,1.0,2.0,2.0,,0.0,,2.0,2.0,0.0,,0.0,2.0,2.0,,2.0,2.0,,,1.0,,1.0,,1.0,0.0,1.0,,2.0,,,1.0,,1.0,0.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,,,,2.0,1.0,,,1.0,,0.0,0.0,2.0,2.0,0.0,,,2.0,120,0.05,1.5169082125603865,0.07583565879836911
,2.0,2.0,2.0,2.0,2.0,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,0.0,,,,1.0,,1.0,,,0.0,2.0,2.0,,1.0,0.0,,,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,,,1.0,121,0.05,1.4710843373493976,0.11409257695430206
,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,,2.0,0.0,,,,,2.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,0.0,,,0.0,1.0,2.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,,,2.0,,1.0,2.0,1.0,2.0,,2.0,1.0,,,1.0,1.0,,,2.0,,,,0.0,0.0,122,0.05,1.5555555555555556,-0.2534438943233286
,2.0,1.0,1.0,2.0,2.0,,,,2.0,,,1.0,,,2.0,,,,2.0,2.0,2.0,,0.0,0.0,,,,,,2.0,2.0,,2.0,2.0,,,0.0,,,2.0,,0.0,0.0,2.0,0.0,,2.0,2.0,1.0,,2.0,2.0,,,2.0,,,,,2.0,2.0,,2.0,,1.0,2.0,,0.0,,0.0,,0.0,0.0,,123,0.05,1.5710594315245479,0.0859801688665365
,,,2.0,2.0,,0.0,3.0,,1.0,,1.0,,,1.0,1.0,0.0,,3.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,,3.0,,0.0,2.0,2.0,0.0,0.0,3.0,,2.0,1.0,,3.0,,1.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,,,3.0,,3.0,2.0,0.0,3.0,,,1.0,0.0,3.0,1.0,2.0,0.0,3.0,,,1.0,3.0,,2.0,124,0.05,1.8754171301446052,0.11599226866766492
,,,2.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,,3.0,0.0,2.0,,,1.0,3.0,,,,2.0,,0.0,3.0,1.0,,,2.0,3.0,3.0,,2.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,,3.0,3.0,0.0,2.0,,3.0,1.0,3.0,,1.0,0.0,1.0,2.0,3.0,,3.0,2.0,,2.0,,3.0,3.0,,,0.0,,,,0.0,,3.0,125,0.05,1.813692480359147,0.16744694578096192
,2.0,0.0,1.0,1.0,,,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,,2.0,2.0,,2.0,0.0,2.0,2.0,0.0,,2.0,2.0,0.0,2.0,,,,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,2.0,,1.0,,,2.0,2.0,0.0,2.0,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,1.0,,2.0,2.0,2.0,,,,0.0,2.0,126,0.05,1.505980861244019,-0.1160096471532072
,0.0,,,,0.0,0.0,,0.0,2.0,,,1.0,1.0,2.0,,,,1.0,,,2.0,,,,1.0,0.0,,,2.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,2.0,0.0,2.0,,,2.0,,2.0,0.0,2.0,2.0,,2.0,1.0,,2.0,2.0,,2.0,,1.0,,0.0,,,2.0,2.0,0.0,1.0,,,,,,,0.0,127,0.05,1.6590909090909092,0.009975481315341709
,1.0,1.0,,,0.0,2.0,2.0,2.0,,2.0,,1.0,0.0,0.0,,,1.0,0.0,2.0,2.0,2.0,2.0,1.0,,,2.0,2.0,,,2.0,1.0,0.0,,,,,1.0,,,,2.0,2.0,0.0,2.0,2.0,2.0,1.0,,1.0,,1.0,2.0,,0.0,2.0,1.0,,,0.0,,,0.0,2.0,,1.0,,,0.0,2.0,,,,,2.0,128,0.05,1.5278450363196125,0.06491728456759008
,2.0,2.0,,0.0,,2.0,,0.0,0.0,,,2.0,,2.0,,,,,2.0,2.0,,,0.0,,,2.0,,2.0,,,1.0,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,,,1.0,2.0,,2.0,2.0,,,1.0,2.0,0.0,2.0,1.0,,0.0,,,,0.0,2.0,2.0,,2.0,,,2.0,,2.0,2.0,2.0,129,0.05,1.6097256857855362,0.08628216531882196
2.0,2.0,,0.0,,,0.0,2.0,,1.0,2.0,,1.0,2.0,1.0,,,2.0,,1.0,,0.0,,2.0,0.0,,2.0,2.0,2.0,,0.0,1.0,,,2.0,0.0,0.0,2.0,,1.0,2.0,2.0,1.0,0.0,,2.0,2.0,1.0,,2.0,,2.0,0.0,1.0,,,,,2.0,,1.0,1.0,,,,,,2.0,,,2.0,,0.0,,,130,0.05,1.529126213592233,0.10243218455353335
,,,1.0,1.0,,,2.0,,1.0,0.0,,2.0,0.0,2.0,,,,2.0,,,,,2.0,,2.0,2.0,,,2.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,2.0,2.0,0.0,,,1.0,,,2.0,,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,,0.0,2.0,,2.0,2.0,,2.0,,1.0,,,,,0.0,131,0.05,1.5632754342431763,0.2151217761871732
1.0,1.0,0.0,2.0,0.0,,,0.0,2.0,1.0,2.0,,2.0,,1.0,2.0,,2.0,,0.0,,,2.0,0.0,,,1.0,1.0,,0.0,2.0,,,,2.0,2.0,,2.0,,1.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,0.0,1.0,1.0,0.0,,1.0,,2.0,,,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,2.0,132,0.05,1.6093567251461989,-0.05975459087821722
,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,1.0,,2.0,,1.0,0.0,,,,1.0,,0.0,2.0,2.0,,,0.0,1.0,,2.0,2.0,0.0,,1.0,2.0,,0.0,2.0,,2.0,2.0,0.0,1.0,,,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,,,,,1.0,2.0,,0.0,,,,,133,0.05,1.570414201183432,0.11450417900769055
2.0,2.0,,,,,,1.0,,2.0,2.0,,0.0,,,,2.0,,,,0.0,,,2.0,,1.0,,2.0,,1.0,0.0,2.0,2.0,2.0,2.0,,,0.0,,0.0,1.0,1.0,2.0,,,,,1.0,,2.0,,,2.0,0.0,2.0,2.0,1.0,,0.0,,,0.0,2.0,2.0,,,,2.0,2.0,,,0.0,,0.0,1.0,134,0.05,1.6356687898089173,-0.01035317436261975
,,2.0,1.0,0.0,,,,2.0,,2.0,2.0,2.0,0.0,2.0,,,0.0,2.0,1.0,1.0,,,2.0,0.0,,,1.0,,,1.0,,,,,2.0,,2.0,0.0,0.0,2.0,2.0,,,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,,,,,2.0,,,,1.0,,,0.0,0.0,1.0,2.0,2.0,,2.0,,,,,,135,0.05,1.5696969696969696,0.1271202774108838
,0.0,,2.0,,,,2.0,2.0,,2.0,,1.0,,2.0,,1.0,2.0,,0.0,1.0,1.0,,2.0,0.0,1.0,2.0,2.0,0.0,,2.0,2.0,,1.0,2.0,,2.0,2.0,,2.0,1.0,0.0,1.0,0.0,,1.0,,1.0,,2.0,,,1.0,0.0,2.0,0.0,,0.0,1.0,,,2.0,2.0,,,,,0.0,,,,,,,,136,0.05,1.5806060606060606,0.263044476340588
0.0,2.0,,1.0,2.0,0.0,,,,2.0,0.0,2.0,,,1.0,,,,,2.0,,0.0,,,,2.0,,,,,2.0,2.0,,,0.0,2.0,2.0,2.0,,2.0,1.0,,2.0,,0.0,0.0,1.0,0.0,2.0,1.0,0.0,,,,2.0,1.0,2.0,1.0,,,,0.0,1.0,2.0,2.0,2.0,2.0,,,,,1.0,,,,137,0.05,1.5630461922596754,0.21158295670780414
,1.0,,0.0,,1.0,,,2.0,,2.0,0.0,0.0,,,1.0,2.0,,,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,,,,1.0,0.0,1.0,,,1.0,2.0,2.0,,1.0,,,,0.0,2.0,2.0,0.0,2.0,,,1.0,,,2.0,,,,,,2.0,,,2.0,1.0,,1.0,2.0,,,1.0,2.0,,0.0,,2.0,138,0.05,1.6674937965260546,-0.03861801576235627
3.0,,,2.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,,3.0,,3.0,3.0,,,1.0,1.0,3.0,2.0,,2.0,,3.0,3.0,3.0,0.0,,3.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,,3.0,3.0,1.0,,2.0,0.0,3.0,1.0,3.0,2.0,,,0.0,,2.0,2.0,,3.0,3.0,,3.0,3.0,0.0,,,,,,,2.0,139,0.05,1.8244013683010263,0.12759627167107973
,0.0,1.0,1.0,2.0,,,0.0,2.0,0.0,2.0,,2.0,,0.0,1.0,,2.0,2.0,1.0,,1.0,,2.0,0.0,,0.0,,,,,2.0,,2.0,,,2.0,1.0,,2.0,1.0,0.0,2.0,,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,,2.0,,,,,2.0,,,,,1.0,2.0,,2.0,1.0,2.0,,,,,2.0,140,0.05,1.6444188722669735,-0.23689355049296176
1.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,,,,1.0,3.0,3.0,3.0,,1.0,0.0,,2.0,2.0,2.0,,0.0,,,,3.0,0.0,2.0,,,3.0,3.0,0.0,2.0,2.0,2.0,1.0,,3.0,3.0,2.0,3.0,2.0,0.0,,,,,,3.0,2.0,1.0,2.0,3.0,,0.0,3.0,,,,141,0.05,1.8464125560538116,0.08545335279721403
0.0,1.0,2.0,0.0,2.0,0.0,,3.0,2.0,2.0,,2.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,,3.0,,3.0,,,1.0,,,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,,2.0,,0.0,3.0,,2.0,1.0,1.0,0.0,,2.0,1.0,,2.0,3.0,,,0.0,2.0,0.0,3.0,,3.0,3.0,0.0,,3.0,3.0,3.0,,,,,,3.0,3.0,142,0.05,1.8449023861171367,-0.11120460620785706
0.0,1.0,,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,,,1.0,,,,,2.0,,1.0,,1.0,,,0.0,2.0,,2.0,,2.0,0.0,,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,,,,0.0,,1.0,0.0,,,1.0,,,,1.0,,,,2.0,0.0,,,,,2.0,143,0.05,1.569905213270142,0.04031946779204977
,2.0,,2.0,,0.0,,,1.0,,,,2.0,,2.0,2.0,,,2.0,0.0,,1.0,,1.0,0.0,,2.0,,,,,2.0,,2.0,,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,,2.0,2.0,2.0,1.0,0.0,,,1.0,,,2.0,2.0,,,2.0,,,,,0.0,,,,,144,0.05,1.5845771144278606,0.2517679690405912
2.0,1.0,,,0.0,1.0,,0.0,2.0,1.0,2.0,0.0,2.0,,2.0,,,1.0,,,1.0,,1.0,,2.0,,2.0,,0.0,1.0,,,1.0,2.0,1.0,,,,,0.0,2.0,,0.0,,0.0,,,1.0,,1.0,,1.0,,2.0,1.0,,0.0,,1.0,2.0,,,,,,2.0,0.0,,2.0,,0.0,,,2.0,1.0,145,0.05,1.6920245398773006,0.0338279239459873
2.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,2.0,1.0,2.0,,0.0,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,2.0,2.0,0.0,2.0,2.0,0.0,,,,1.0,1.0,0.0,2.0,,,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,0.0,,146,0.05,1.5636588380716934,0.17945434512670105
2.0,2.0,1.0,2.0,1.0,2.0,,2.0,,0.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,0.0,,0.0,2.0,,2.0,0.0,,2.0,,1.0,,,0.0,2.0,1.0,2.0,,,,,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,1.0,,2.0,2.0,,2.0,2.0,,2.0,,2.0,,2.0,,,,2.0,2.0,1.0,147,0.05,1.5702280912364945,-0.17329857833635276
0.0,2.0,,1.0,2.0,0.0,,2.0,0.0,,2.0,,2.0,,2.0,,,,1.0,2.0,2.0,,,0.0,,1.0,,2.0,,1.0,1.0,,,,,1.0,1.0,0.0,,1.0,,2.0,0.0,,1.0,0.0,2.0,1.0,1.0,,2.0,2.0,,,0.0,,,1.0,,1.0,2.0,2.0,0.0,,,2.0,2.0,,,,,0.0,,,,148,0.05,1.5724381625441697,0.2091812560734751
,1.0,,2.0,2.0,0.0,2.0,1.0,1.0,,,,,,,,,,,1.0,0.0,0.0,,,2.0,0.0,1.0,,,,,2.0,2.0,,2.0,2.0,,2.0,,2.0,,,2.0,2.0,0.0,,0.0,1.0,2.0,,2.0,2.0,,0.0,2.0,,,,,1.0,0.0,,2.0,1.0,2.0,,2.0,,2.0,,,,0.0,2.0,0.0,149,0.05,1.6042713567839195,-0.03917386192099282
,2.0,,1.0,2.0,,,2.0,,1.0,2.0,,2.0,,1.0,,,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,,2.0,,,,0.0,2.0,,2.0,2.0,0.0,,1.0,,2.0,,0.0,2.0,,1.0,,,2.0,,1.0,2.0,,,,2.0,,,1.0,2.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,150,0.05,1.5086206896551724,0.41658582320434684
,0.0,,3.0,3.0,,,0.0,,,2.0,1.0,3.0,3.0,2.0,0.0,,2.0,0.0,3.0,,3.0,0.0,3.0,3.0,,1.0,1.0,0.0,3.0,,3.0,3.0,,3.0,2.0,,3.0,1.0,,2.0,,2.0,,2.0,2.0,2.0,,,1.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,,,,0.0,,3.0,3.0,2.0,3.0,0.0,3.0,3.0,,1.0,,,0.0,2.0,151,0.05,1.8468571428571428,0.18324038673276588
1.0,2.0,2.0,2.0,0.0,,,,0.0,2.0,,2.0,0.0,,0.0,2.0,,,1.0,1.0,2.0,0.0,,,1.0,,2.0,2.0,,2.0,2.0,2.0,1.0,0.0,0.0,,1.0,1.0,,,2.0,2.0,2.0,0.0,,2.0,2.0,1.0,,,1.0,,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,0.0,,0.0,2.0,2.0,,,,152,0.05,1.5454545454545454,0.0013047438470685986
2.0,2.0,1.0,1.0,0.0,2.0,,,,,2.0,,1.0,0.0,,2.0,,2.0,0.0,0.0,2.0,2.0,,2.0,,,1.0,,,,2.0,,,,2.0,2.0,,1.0,1.0,2.0,,1.0,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,,2.0,2.0,1.0,2.0,2.0,0.0,,1.0,1.0,2.0,0.0,,2.0,,,,,2.0,,,0.0,153,0.05,1.599056603773585,-0.2557504747754135
,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,,1.0,2.0,2.0,,2.0,,3.0,2.0,3.0,2.0,0.0,1.0,,3.0,1.0,2.0,,1.0,,3.0,,0.0,3.0,2.0,,,2.0,3.0,3.0,,3.0,,,2.0,2.0,,,0.0,3.0,,,,3.0,3.0,3.0,2.0,2.0,,3.0,1.0,,2.0,,3.0,,0.0,154,0.05,1.8385650224215246,0.056096594170315574
,2.0,0.0,1.0,0.0,2.0,,0.0,1.0,,2.0,1.0,0.0,,2.0,,,1.0,1.0,2.0,2.0,2.0,,,,,,1.0,,,2.0,1.0,,0.0,,1.0,2.0,,,2.0,2.0,2.0,2.0,,,0.0,1.0,,,1.0,1.0,0.0,2.0,0.0,2.0,,2.0,2.0,,,,,1.0,2.0,0.0,2.0,,1.0,0.0,,,,,,2.0,155,0.05,1.5995174909529555,0.029182144786921837
,,,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,,,2.0,0.0,1.0,2.0,,,1.0,,2.0,1.0,,1.0,,0.0,2.0,,1.0,,0.0,,2.0,,,,2.0,2.0,,2.0,1.0,1.0,,,2.0,1.0,,,0.0,,,2.0,1.0,2.0,1.0,,2.0,,2.0,,2.0,0.0,,,0.0,,,,0.0,2.0,156,0.05,1.5096153846153846,0.1829664530815622
2.0,2.0,2.0,1.0,0.0,,,1.0,2.0,,1.0,,1.0,0.0,2.0,,,0.0,2.0,,2.0,2.0,2.0,1.0,,1.0,0.0,2.0,,,,,1.0,1.0,0.0,2.0,,,1.0,0.0,2.0,1.0,2.0,,0.0,,,1.0,2.0,,2.0,,,,,,2.0,1.0,0.0,,,,,0.0,,2.0,,,0.0,,,2.0,,,,157,0.05,1.6272838002436054,-0.0009073025057840135
,1.0,1.0,0.0,2.0,2.0,,,,,2.0,,2.0,0.0,2.0,,,2.0,,2.0,1.0,2.0,,,,2.0,,0.0,1.0,,,,0.0,2.0,0.0,,1.0,,2.0,1.0,2.0,2.0,,,0.0,,2.0,,,2.0,1.0,2.0,1.0,0.0,,1.0,,,2.0,2.0,2.0,,,,0.0,1.0,2.0,,,0.0,,0.0,,,,158,0.05,1.5611866501854141,0.24882068951412867
3.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,,2.0,,0.0,0.0,,0.0,1.0,3.0,0.0,3.0,2.0,1.0,,3.0,2.0,2.0,,2.0,3.0,1.0,2.0,,0.0,3.0,,2.0,3.0,1.0,0.0,3.0,,2.0,,1.0,,3.0,,,,3.0,1.0,3.0,3.0,0.0,,2.0,3.0,0.0,3.0,,1.0,2.0,0.0,,,,,,,,3.0,159,0.05,1.8566775244299674,0.0364849997578586
,2.0,1.0,2.0,2.0,0.0,,,2.0,0.0,,,,,,2.0,,1.0,2.0,,1.0,,,1.0,,1.0,2.0,,,0.0,2.0,,2.0,0.0,2.0,,1.0,0.0,,,2.0,2.0,1.0,,,0.0,,2.0,,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,,,2.0,0.0,,,,,,160,0.05,1.626716604244694,0.17909746805456905
,1.0,,2.0,2.0,2.0,,0.0,,0.0,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,0.0,,2.0,,2.0,1.0,2.0,2.0,,0.0,2.0,,2.0,,,,,,2.0,2.0,1.0,2.0,,1.0,1.0,0.0,,2.0,0.0,2.0,,2.0,2.0,,,0.0,,1.0,0.0,,1.0,1.0,2.0,,1.0,,,2.0,0.0,2.0,,0.0,,2.0,161,0.05,1.5755478662053057,-0.11994654391350704
1.0,,2.0,,2.0,0.0,,1.0,,2.0,1.0,,1.0,,0.0,1.0,,2.0,2.0,2.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,0.0,,2.0,0.0,,0.0,,,1.0,2.0,2.0,1.0,2.0,2.0,,,1.0,,2.0,,1.0,,,,1.0,2.0,2.0,,,2.0,2.0,,,,,0.0,2.0,,1.0,2.0,,,1.0,0.0,,,162,0.05,1.5497005988023953,0.24151614127571921
3.0,1.0,2.0,1.0,2.0,3.0,,,1.0,2.0,2.0,,2.0,,3.0,,3.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,,3.0,2.0,3.0,,0.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,,,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,,3.0,0.0,3.0,,3.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,,,3.0,,3.0,163,0.05,1.7254901960784315,-0.1499615801028155
,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,0.0,,1.0,,0.0,2.0,,1.0,2.0,0.0,,1.0,,1.0,,2.0,0.0,,,2.0,2.0,,1.0,,0.0,1.0,2.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,,,2.0,1.0,1.0,,,,1.0,0.0,,2.0,1.0,,2.0,2.0,,1.0,,,2.0,,164,0.05,1.5735805330243338,-0.3368350020337857
2.0,2.0,,2.0,0.0,,1.0,2.0,0.0,2.0,,,1.0,,,,,,,1.0,0.0,,1.0,1.0,0.0,2.0,2.0,1.0,,,0.0,0.0,,2.0,1.0,,1.0,0.0,,2.0,0.0,,,,2.0,,2.0,,,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,,2.0,,,2.0,,0.0,2.0,2.0,,,0.0,,,,1.0,165,0.05,1.6042908224076282,-0.014388662757972777
,2.0,1.0,1.0,,2.0,2.0,2.0,0.0,2.0,,,1.0,0.0,2.0,2.0,,2.0,2.0,1.0,1.0,,2.0,2.0,,,1.0,,,0.0,,,1.0,2.0,2.0,,2.0,1.0,1.0,0.0,0.0,2.0,1.0,,,,,0.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,,0.0,1.0,1.0,,,0.0,,2.0,,0.0,2.0,166,0.05,1.4678007290400972,-0.015304883036657307
2.0,,0.0,1.0,2.0,2.0,,2.0,0.0,1.0,2.0,,,0.0,1.0,,,2.0,2.0,,1.0,,2.0,2.0,1.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,,2.0,,,,2.0,,0.0,1.0,,2.0,,,1.0,,,1.0,,2.0,,1.0,2.0,,,,,,,1.0,,2.0,1.0,2.0,,2.0,0.0,,,1.0,2.0,0.0,167,0.05,1.602189781021898,-0.02612848356858666
,1.0,1.0,2.0,1.0,,,,1.0,,,,2.0,,0.0,1.0,,2.0,0.0,0.0,2.0,2.0,,,,2.0,,,,,1.0,,2.0,,,2.0,2.0,,,1.0,,,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,2.0,2.0,0.0,2.0,0.0,,,,2.0,0.0,0.0,2.0,,2.0,0.0,,,,2.0,0.0,,168,0.05,1.5547445255474452,0.04223492574633797
,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,,3.0,3.0,,0.0,2.0,1.0,2.0,,,3.0,2.0,2.0,,,2.0,0.0,3.0,0.0,1.0,,2.0,3.0,0.0,,,,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,,0.0,1.0,1.0,0.0,,3.0,2.0,,,0.0,1.0,0.0,,,3.0,1.0,3.0,,,3.0,0.0,,,2.0,169,0.05,1.8020022246941045,0.2149789425314528
,1.0,0.0,2.0,1.0,2.0,,2.0,,2.0,1.0,,2.0,,,,2.0,,,,,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,,,1.0,,2.0,,,2.0,,1.0,0.0,,1.0,1.0,2.0,0.0,2.0,1.0,0.0,,1.0,1.0,,2.0,1.0,1.0,,0.0,,,1.0,,0.0,,0.0,,,1.0,2.0,,,,1.0,170,0.05,1.5759717314487633,0.039037414784875546
,0.0,,1.0,1.0,,,,1.0,,1.0,0.0,2.0,,,0.0,,,2.0,2.0,2.0,,,1.0,2.0,,2.0,,0.0,1.0,,,2.0,0.0,,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,,,,1.0,0.0,2.0,1.0,,,1.0,2.0,0.0,,2.0,,,0.0,,,2.0,2.0,2.0,2.0,0.0,,,2.0,0.0,,,1.0,,171,0.05,1.5714285714285714,0.13696036932789102
0.0,3.0,1.0,1.0,1.0,,2.0,3.0,2.0,,0.0,3.0,,,2.0,2.0,2.0,0.0,0.0,2.0,,2.0,3.0,3.0,,2.0,2.0,,,0.0,3.0,3.0,,,2.0,,2.0,0.0,,1.0,3.0,2.0,1.0,3.0,,,2.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,,,2.0,,3.0,2.0,0.0,,3.0,3.0,,3.0,3.0,,2.0,,3.0,0.0,172,0.05,1.813953488372093,-0.04791684650032113
1.0,0.0,2.0,2.0,2.0,1.0,,1.0,0.0,2.0,,,2.0,2.0,,2.0,,,2.0,2.0,0.0,,2.0,2.0,,,1.0,0.0,2.0,,1.0,,,,2.0,0.0,,,,0.0,,0.0,1.0,0.0,,2.0,,,,2.0,1.0,1.0,2.0,,,0.0,,,2.0,2.0,,1.0,2.0,1.0,,2.0,,,,2.0,,0.0,,1.0,1.0,173,0.05,1.5593220338983051,0.16136718464602942
2.0,,0.0,1.0,2.0,,,2.0,2.0,,1.0,,2.0,2.0,0.0,,,2.0,2.0,1.0,,0.0,0.0,,,,0.0,,1.0,,,2.0,2.0,2.0,0.0,,1.0,,,1.0,,,,2.0,,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,,,2.0,2.0,,,,2.0,2.0,,2.0,,2.0,,,,,,0.0,2.0,174,0.05,1.6078914919852034,-0.19349588961919634
1.0,,0.0,2.0,2.0,2.0,,1.0,,2.0,2.0,2.0,,0.0,2.0,,0.0,2.0,2.0,,,2.0,,1.0,,0.0,2.0,,,,0.0,0.0,,,,2.0,0.0,2.0,,2.0,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,2.0,0.0,2.0,2.0,,0.0,,2.0,,,2.0,,,,1.0,,,,,0.0,,,,,175,0.05,1.5663716814159292,0.13008359432897154
